,userId,user_vector,avg_rating,num_movies_rated
392,393,"[3.86       3.5        0.         3.77272727 4.7        5.
 3.5        3.40909091 3.23684211 3.25       3.15909091 3.03125
 3.40625    0.         3.5        5.         3.70833333 0.
 1.33333333 0.        ]",3.4855072463768115,69
393,394,"[2.5        2.         2.25       2.66666667 2.         3.
 3.4        3.         3.5        0.         3.57142857 0.
 2.         2.         4.5        0.         2.5        3.
 0.         0.        ]",2.9285714285714284,14
394,395,"[2.8125     2.4        2.25       3.08333333 2.4        3.28571429
 3.29411765 3.33333333 3.41666667 0.         2.8        5.
 3.66666667 2.4        2.5        0.         3.         0.
 0.         0.        ]",3.0,38
395,396,"[3.6        4.16666667 4.16666667 3.41666667 3.375      2.5
 1.5        2.66666667 2.125      0.         3.625      2.125
 2.         0.         0.         0.         0.         0.
 0.         0.        ]",2.9285714285714284,14
396,397,"[0.         0.         2.         4.1875     0.         4.83333333
 0.         0.         0.         0.         4.5        5.
 4.         0.         4.         0.         0.         0.
 0.         0.        ]",4.1875,8
397,398,"[4.1        5.         5.         4.05555556 4.33333333 4.
 3.         4.         2.25       0.         4.22222222 3.
 4.         5.         0.         0.         3.         4.
 0.         0.        ]",3.9722222222222223,18
398,399,"[4.38888889 4.4        4.4        4.625      4.25       5.
 3.16666667 2.83333333 2.875      0.         4.16666667 0.5
 2.83333333 0.         4.         0.         0.         0.
 0.         0.        ]",4.0,15
399,400,"[3.75       4.5        4.5        4.25       4.5        4.5
 4.28571429 4.8125     4.85714286 0.         4.625      4.5
 4.08333333 0.         4.5        0.         4.75       0.
 0.         0.        ]",4.472222222222222,18
400,401,"[3.55555556 3.5        3.48387097 3.4516129  3.56666667 3.5
 3.6        3.5        4.25       4.5        3.625      0.
 3.875      3.4375     3.5        0.         3.63636364 3.5
 0.         0.        ]",3.510869565217391,46
401,402,"[4.16666667 4.         4.         3.88888889 5.         4.
 4.21428571 4.33333333 4.30769231 0.         3.81818182 0.
 4.5        3.5        4.         0.         0.         0.
 0.         0.        ]",3.9285714285714284,28
402,403,"[3.625      0.         0.         3.71428571 0.         3.6
 3.75       3.78571429 3.35714286 0.         3.95       3.33333333
 3.5        0.         4.25       0.         3.5        4.
 0.         0.        ]",3.7142857142857144,21
403,404,"[3.57142857 4.         4.         3.45454545 0.         3.44444444
 3.35714286 3.2        3.33333333 0.         3.42105263 0.
 3.5        4.         3.6        0.         0.         3.25
 0.         0.        ]",3.393939393939394,33
404,405,"[4.         3.5        0.         3.78571429 3.83333333 3.9
 4.02941176 4.07894737 4.19565217 3.92857143 4.03846154 4.23333333
 3.82142857 0.         4.125      0.         4.5        3.5
 4.125      0.        ]",4.008064516129032,62
405,406,"[0.         3.25       3.25       3.7        2.66666667 3.5
 3.5        0.         2.         2.         3.33333333 2.
 0.         3.5        0.         0.         4.         0.
 0.         0.        ]",3.3636363636363638,11
406,407,"[3.7        3.16666667 3.16666667 4.         4.         2.5
 4.2        4.         4.33333333 0.         4.         5.
 4.16666667 0.         4.         0.         4.         0.
 0.         0.        ]",3.9444444444444446,9
407,408,"[3.98275862 0.         3.16666667 3.98148148 3.75       4.
 4.03125    3.975      4.12068966 2.         4.0952381  3.8125
 3.89473684 3.75       4.28571429 0.         3.875      0.
 0.         0.        ]",4.006410256410256,78
408,409,"[4.         0.         4.         3.9        4.         3.38461538
 3.5        4.5        3.875      3.5        4.16       3.
 4.66666667 4.         3.5        5.         0.         5.
 0.         0.        ]",3.9516129032258065,62
409,410,"[3.5        0.         0.         3.9        3.6        3.76190476
 3.         3.875      4.         0.         3.97435897 4.57142857
 0.         5.         4.25       0.         0.         5.
 4.5        0.        ]",4.0,73
410,411,"[3.6875     3.5        3.66666667 3.17857143 3.75       2.9047619
 3.61111111 3.5        3.5        3.         3.51612903 3.
 3.5        2.         4.2        0.         5.         3.25
 0.         0.        ]",3.3484848484848486,66
411,412,"[3.42857143 2.         3.         3.96       3.8        4.1875
 3.28571429 3.875      4.         0.         4.22222222 4.14285714
 3.75       0.         4.         4.33333333 5.         5.
 4.66666667 0.        ]",4.0625,48
412,413,"[4.16666667 0.         0.         4.34615385 5.         4.5
 4.72727273 5.         4.58333333 5.         4.9375     0.
 2.5        0.         5.         0.         5.         4.16666667
 0.         0.        ]",4.533333333333333,30
413,414,"[3.38979592 3.77192982 3.62658228 3.35520833 3.49137931 3.402
 3.31586022 3.52657005 3.36363636 3.13076923 3.62332215 3.70253165
 3.49197861 3.68478261 3.79710145 3.76923077 3.65714286 3.73214286
 3.9375     4.5       ]",3.458628841607565,1269
414,415,"[3.58333333 4.         4.         4.02941176 3.5        3.81818182
 3.6875     4.27272727 4.20833333 0.         4.18181818 4.25
 4.33333333 4.         4.25       0.         4.         4.
 4.125      0.        ]",4.046511627906977,43
415,416,"[1.5        0.5        0.5        2.76923077 2.5        1.92857143
 2.3        3.33333333 2.83333333 4.         3.36363636 2.25
 1.         0.5        3.625      4.         0.         2.
 0.         0.        ]",2.8636363636363638,22
416,417,"[4.125      4.         4.         4.5        5.         4.7
 4.4        4.5        4.67857143 3.         4.55555556 4.5625
 4.375      0.         4.33333333 0.         3.75       0.
 0.         0.        ]",4.366666666666666,30
417,418,"[3.         0.5        1.         3.22222222 2.9        3.77777778
 2.40625    3.2        3.425      4.5        4.01470588 3.38888889
 3.31818182 3.5        4.25       0.         3.14285714 0.
 4.5        0.        ]",3.5535714285714284,56
418,419,"[3.         1.75       1.33333333 3.77777778 2.33333333 4.14285714
 3.78333333 4.025      3.828125   4.25       3.79069767 3.8125
 3.66666667 1.         4.22727273 3.875      5.         0.
 2.5        0.        ]",3.68125,80
419,420,"[3.70454545 3.6        3.5        3.82857143 3.71875    3.95833333
 3.56521739 4.25       3.6875     3.55       3.83333333 4.
 3.53125    4.25       3.71428571 4.         3.75       0.
 0.         0.        ]",3.75,74
420,421,"[2.83333333 0.         3.5        2.8        3.5        4.66666667
 2.33333333 0.         4.         0.         4.375      4.25
 0.         0.         3.33333333 0.         0.         3.
 0.         0.        ]",3.8333333333333335,18
421,422,"[3.16666667 4.         3.5        2.85714286 3.25       3.14285714
 3.72727273 3.16666667 2.92857143 2.5        3.69230769 3.
 2.57142857 0.         4.75       0.         0.         4.
 4.         0.        ]",3.186046511627907,43
422,423,"[3.5        0.         0.         4.375      5.         5.
 3.4        4.5        3.7        0.         4.7        0.
 3.66666667 0.         4.5        0.         5.         4.
 0.         0.        ]",4.045454545454546,11
423,424,"[2.33333333 4.25       0.         3.45833333 4.3        3.54166667
 3.59090909 3.82       3.77027027 4.         3.81081081 3.82
 2.5        4.         4.5        0.         3.         4.5
 3.625      0.        ]",3.64,75
424,425,"[3.38235294 3.44444444 3.30769231 3.37254902 3.46428571 3.3125
 3.44852941 3.640625   3.55384615 3.65384615 3.63768116 3.70833333
 3.44827586 3.2        3.8        0.         3.5        3.5
 3.5        0.        ]",3.5090909090909093,165
425,426,"[4.1        3.84615385 3.96666667 3.66071429 3.91666667 3.76470588
 3.28571429 3.08333333 2.3        0.         3.42857143 3.83333333
 3.875      3.625      5.         0.         4.         0.
 0.         0.        ]",3.5784313725490198,51
426,427,"[3.125      0.         0.         3.09090909 3.1        3.
 3.41176471 3.66666667 3.69444444 2.         3.63461538 3.78571429
 3.25       0.         3.66666667 3.5        3.5        4.
 0.         0.        ]",3.4375,48
427,428,"[2.31132075 2.59090909 1.65625    2.37681159 2.83333333 2.73913043
 2.62857143 2.52083333 2.825      2.9        2.78431373 3.3
 2.58695652 3.25       3.27777778 4.5        2.83333333 2.66666667
 4.         0.        ]",2.58187134502924,171
428,429,"[3.90909091 4.5        4.         4.         0.         4.27272727
 3.81818182 3.4        3.88888889 4.         4.05555556 3.5
 3.5        4.5        4.         0.         5.         3.75
 3.         0.        ]",3.9696969696969697,33
429,430,"[3.27272727 2.9        3.         3.61538462 2.9375     3.5
 3.64285714 4.66666667 4.5        0.         3.78571429 4.83333333
 3.04545455 0.         3.         0.         4.5        0.
 0.         0.        ]",3.5277777777777777,36
430,431,"[2.66666667 0.         0.         2.5        3.25       2.375
 2.375      5.         3.5        0.         1.5        0.
 1.66666667 0.         2.         0.         0.         0.
 0.         0.        ]",2.5833333333333335,12
431,432,"[3.63888889 3.72727273 3.57142857 3.16666667 3.9375     3.67647059
 3.47222222 3.26       3.40816327 3.875      3.72297297 3.61111111
 3.6875     4.33333333 3.7        0.         4.         4.5
 0.         0.        ]",3.578358208955224,134
432,433,"[0.         0.         0.         5.         0.         5.
 2.91666667 4.         3.5        0.         3.11111111 3.33333333
 3.         0.         2.33333333 0.         3.         2.
 0.         0.        ]",3.4166666666666665,12
433,434,"[3.39473684 4.         3.69230769 3.675      3.69230769 3.475
 3.48214286 4.08928571 3.74418605 3.75       3.98148148 4.33333333
 3.51428571 4.25       4.5        4.         3.125      3.
 0.         0.        ]",3.6961538461538463,130
434,435,"[4.         4.         4.         4.125      4.         4.16666667
 4.18181818 4.5        4.4375     0.         4.31818182 4.16666667
 4.1        4.         0.         0.         4.25       3.75
 0.         0.        ]",4.1923076923076925,26
435,436,"[3.21428571 4.         3.72727273 3.13636364 3.83333333 3.4
 2.93333333 2.5        3.16666667 0.         3.47368421 0.
 2.66666667 4.         3.66666667 0.         4.         3.
 0.         0.        ]",3.297872340425532,47
436,437,"[3.11111111 0.         0.         3.65       4.         3.64705882
 3.41176471 3.8        3.36363636 0.         3.87179487 4.
 3.66666667 0.         4.28571429 0.         0.         5.
 0.         0.        ]",3.754385964912281,57
437,438,"[3.32777778 3.78571429 3.63636364 3.32867133 3.32352941 3.31081081
 3.29078014 3.38235294 3.40816327 3.13636364 3.35483871 3.35714286
 3.15079365 3.54545455 3.38888889 3.8        4.05555556 3.16666667
 4.5        0.        ]",3.336705202312139,346
438,439,"[3.5   4.    4.    4.    4.    2.    3.2   0.    2.    0.    4.125 0.
 2.75  0.    4.    4.    4.    0.    0.    0.   ]",3.6666666666666665,9
439,440,"[4.2        4.         4.         3.75       4.         4.
 4.125      3.         4.0625     3.875      4.125      4.5
 4.21428571 0.         0.         0.         0.         3.5
 4.5        0.        ]",4.105263157894737,19
440,441,"[4.61111111 4.75       4.5        4.65384615 4.         4.5
 4.57692308 4.6        4.5        4.33333333 3.7        4.75
 4.5        0.         2.5        0.         4.5        0.
 0.         0.        ]",4.391304347826087,23
441,442,"[1.5        1.         0.         2.16666667 0.         1.83333333
 0.75       0.         0.66666667 0.75       1.28571429 0.5
 1.         0.         0.         0.         0.         0.
 0.         0.        ]",1.3636363636363635,11
442,443,"[4.28571429 4.         4.         4.5        4.         4.66666667
 3.9375     4.         4.33333333 3.33333333 4.22727273 0.
 4.25       0.         4.75       0.         4.         0.
 0.         0.        ]",4.194444444444445,18
443,444,"[3.         0.         3.5        3.875      4.         4.
 3.28571429 3.71428571 3.8        0.         4.1        0.
 3.         0.         4.25       0.         0.         3.
 0.         0.        ]",3.7142857142857144,21
444,445,"[3.625      3.5        3.5        4.22222222 3.625      3.9
 3.9        3.77777778 3.95454545 0.         3.81578947 4.5
 3.91666667 0.         4.         0.         3.25       3.5
 0.         0.        ]",3.75,30
445,446,"[3.15384615 3.66666667 3.4        3.05       3.5        3.
 3.11111111 3.33333333 3.13333333 0.         3.25       3.5
 3.22222222 3.66666667 3.5        0.         3.5        3.
 0.         0.        ]",3.183673469387755,49
446,447,"[3.6        3.66666667 3.2        3.52941176 4.2        3.78571429
 3.77272727 4.         3.94117647 4.         3.95238095 3.
 3.33333333 3.66666667 4.5        0.         4.         4.25
 0.         0.        ]",3.760869565217391,46
447,448,"[2.97689076 3.33018868 3.13076923 2.97017893 2.97894737 2.94308943
 2.74425287 2.97413793 2.83050847 2.22580645 3.0875     2.84693878
 2.70689655 3.47916667 3.05       3.6875     2.67857143 3.45833333
 4.         0.5       ]",2.914285714285714,980
448,449,"[2.83333333 0.         0.         2.85       0.         2.25
 4.5        3.75       4.33333333 0.         3.92857143 4.5
 2.5        0.         3.5        4.5        0.         2.5
 0.         0.        ]",3.388888888888889,18
449,450,"[4.         0.         4.         4.         4.         4.
 4.33333333 4.         4.         4.5        4.13333333 4.
 3.5        4.         5.         0.         0.         4.
 0.         0.        ]",4.08,25
450,451,"[3.71428571 4.5        4.5        3.83333333 4.5        4.
 3.42857143 4.         3.55555556 0.         4.16666667 4.
 3.         4.         0.         0.         0.         0.
 0.         0.        ]",3.764705882352941,17
451,452,"[4.35227273 4.5        4.66666667 4.72727273 4.14285714 4.5
 4.47857143 4.52173913 4.50980392 4.46153846 4.53571429 4.58333333
 4.37179487 0.         5.         0.         0.         4.
 5.         0.        ]",4.521186440677966,118
452,453,"[3.81481481 5.         4.66666667 4.1375     4.         4.08108108
 3.75       4.         3.58490566 3.         3.82258065 3.05882353
 4.1        4.         3.88888889 0.         4.         5.
 4.         0.        ]",3.892405063291139,158
453,454,"[3.5        3.5        0.         3.58333333 3.         4.
 3.5        3.71428571 3.76923077 3.9375     3.71428571 3.92857143
 4.         0.         3.         0.         0.         0.
 4.         0.        ]",3.8333333333333335,24
454,455,"[3.125      3.         3.         3.5        4.         3.72727273
 3.18181818 3.         3.23076923 0.         3.8        0.
 3.         3.         4.66666667 0.         3.         3.5
 0.         0.        ]",3.4242424242424243,33
455,456,"[4.         4.5        4.         3.54545455 4.         3.75
 3.75       4.         4.28571429 5.         4.33333333 4.33333333
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",3.85,20
456,457,"[3.58333333 0.         2.         3.44444444 5.         3.66666667
 3.26666667 5.         3.22222222 2.         3.625      2.33333333
 2.85714286 0.         5.         0.         0.         1.
 0.         0.        ]",3.2666666666666666,30
457,458,"[4.3        3.5        3.         3.89473684 3.5        4.
 4.21428571 4.33333333 4.46666667 0.         4.26666667 0.
 4.2        3.         4.66666667 0.         5.         4.
 0.         0.        ]",4.054054054054054,37
458,459,"[4.38888889 4.3        4.25       3.83333333 4.5        0.
 4.3125     4.5        4.33333333 0.         4.7        4.5
 4.16666667 0.         4.5        0.         4.25       5.
 0.         0.        ]",4.333333333333333,15
459,460,"[4.1        4.3125     3.9        4.2        4.16666667 4.28571429
 4.20588235 4.3125     4.03571429 5.         4.17391304 4.14285714
 4.16666667 0.         4.5        0.         4.16666667 0.
 0.         0.        ]",4.1521739130434785,46
460,461,"[2.25       0.         0.         4.33333333 4.         4.25
 1.3        0.5        2.25       0.         3.45454545 4.
 0.5        0.         3.         0.         0.5        4.5
 0.         0.        ]",3.0714285714285716,14
461,462,"[2.72222222 3.33333333 2.25       3.32857143 2.775      3.
 2.73529412 3.45454545 3.2        3.08333333 3.3907563  3.15384615
 2.91428571 3.875      3.17857143 4.03571429 2.57142857 3.83333333
 3.78571429 0.        ]",3.334862385321101,218
462,463,"[3.875      3.5        3.5        3.33333333 3.5        3.66666667
 3.75       3.83333333 3.8        3.         3.94444444 3.
 4.         0.         3.9375     3.5        4.         0.
 0.         0.        ]",3.6944444444444446,18
463,464,"[3.57142857 2.         3.16666667 3.20588235 2.66666667 3.7
 3.48648649 4.34615385 3.69354839 3.         4.21666667 4.1
 3.375      0.         4.33333333 0.         3.5        4.375
 5.         0.        ]",3.7432432432432434,74
464,465,"[3.58333333 0.         0.         4.42857143 4.         4.75
 3.85       4.4        4.16666667 4.4        4.26666667 4.38461538
 3.90909091 4.         4.54545455 0.         0.         0.
 4.66666667 0.        ]",4.237288135593221,59
465,466,"[3.93939394 4.08333333 3.88461538 3.83333333 4.         4.1
 3.9375     4.         3.95652174 4.5        4.20454545 4.33333333
 3.96875    3.5        4.75       0.         4.05555556 0.
 0.         0.        ]",4.053030303030303,66
466,467,"[2.         0.         2.         1.         0.         2.5
 2.         0.         0.         0.         3.2        0.
 1.         0.         3.33333333 0.         0.         0.
 0.         0.        ]",2.8333333333333335,6
467,468,"[3.55555556 4.         3.75       3.4        4.         4.33333333
 3.         2.6        3.         0.         3.7        2.
 3.         4.         3.33333333 0.         5.         4.5
 0.         0.        ]",3.4285714285714284,21
468,469,"[3.43859649 3.         3.6        3.58536585 3.81818182 3.52083333
 3.18918919 3.86666667 3.46268657 3.25       3.89010989 3.73333333
 3.29310345 3.33333333 4.         0.         0.         4.
 4.2        0.        ]",3.603448275862069,232
469,470,"[3.69230769 3.5        3.5        3.57142857 3.8        3.83333333
 3.77777778 3.27272727 3.55       0.         3.76190476 3.
 4.4        3.5        4.25       0.         3.         4.
 0.         0.        ]",3.6,50
470,471,"[3.83333333 3.9        3.9        3.64285714 4.125      3.375
 3.91666667 4.         3.7        0.         3.88888889 4.
 4.125      2.         3.625      0.         3.75       0.
 0.         0.        ]",3.8823529411764706,17
471,472,"[0.         0.         0.         3.78571429 3.         3.5
 0.         4.         3.         0.         4.         2.5
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",3.590909090909091,11
472,473,"[3.75       4.         0.         3.28571429 3.375      3.2
 3.75       4.25       3.5        0.         3.69230769 4.
 4.         0.         0.         3.5        0.         0.
 0.         0.        ]",3.5833333333333335,18
473,474,"[3.36585366 3.21875    3.18627451 3.22507123 3.35820896 3.52813853
 3.22222222 3.47641509 3.53061224 3.19565217 3.55605381 3.60169492
 3.36708861 3.36065574 3.35106383 3.91666667 4.125      3.3
 3.83333333 0.        ]",3.391764705882353,850
474,475,"[4.37704918 4.0625     4.14705882 4.24137931 4.47222222 4.41666667
 4.35106383 4.16666667 4.39473684 4.5        4.5        5.
 4.31914894 4.75       4.5        0.         4.30952381 5.
 0.         0.        ]",4.337349397590361,83
475,476,"[3.66666667 4.5        4.         3.36842105 4.25       3.53333333
 3.3        3.2        3.41666667 0.         3.68421053 0.
 3.5        4.5        4.         0.         4.5        4.
 0.         0.        ]",3.6153846153846154,39
476,477,"[3.71276596 3.78571429 3.09722222 3.54511278 3.56382979 3.62820513
 3.72959184 3.94117647 3.72535211 3.5        3.95689655 4.04347826
 3.81730769 3.38888889 4.5        4.125      4.0625     3.64285714
 4.5        0.        ]",3.7097791798107256,317
477,478,"[3.4   3.5   3.5   3.75  3.5   3.    3.125 4.5   1.625 0.5   2.8   0.
 2.8   3.5   0.    0.    4.5   3.5   0.    0.   ]",2.9285714285714284,14
478,479,"[3.07142857 3.16666667 3.18181818 3.40384615 3.4        3.39130435
 2.33333333 3.14285714 3.2        2.         3.52       2.6
 2.38461538 3.25       3.33333333 3.         1.         3.
 0.         0.        ]",3.207317073170732,82
479,480,"[3.18041237 3.16666667 3.29310345 3.06046512 3.29591837 3.16292135
 3.02734375 3.36       3.03271028 2.51219512 3.63368984 3.48387097
 2.8968254  3.33333333 3.62962963 3.5        3.66666667 3.
 3.25       0.        ]",3.230769230769231,455
480,481,"[2.5        0.         2.         1.8        0.         3.33333333
 2.8        3.25       3.125      2.         3.14285714 3.
 3.         0.         0.         0.         0.         0.
 5.         0.        ]",2.7777777777777777,18
481,482,"[3.9        3.         4.         3.4375     3.75       3.25
 3.78571429 3.75       3.875      4.125      3.20833333 3.83333333
 4.32142857 5.         1.83333333 0.         4.75       0.
 0.         0.        ]",3.6153846153846154,65
482,483,"[3.51801802 3.76190476 3.53061224 3.58045977 3.72666667 3.59659091
 3.33870968 3.64285714 3.34459459 2.63157895 3.664      3.58
 3.36144578 3.5        3.73529412 3.75       3.9137931  3.5
 4.33333333 0.        ]",3.533422459893048,374
483,484,"[3.65625    4.70588235 4.4        3.87745098 3.91666667 3.89473684
 3.54166667 3.83928571 3.23333333 3.03846154 3.89285714 3.625
 3.54166667 4.70833333 4.         0.         4.         0.
 2.         0.        ]",3.8209876543209877,162
484,485,"[3.66666667 4.         4.         4.5        0.         4.66666667
 3.57142857 4.33333333 4.6        0.         4.28571429 0.
 2.66666667 4.         4.33333333 0.         0.         5.
 0.         0.        ]",3.9285714285714284,14
485,486,"[3.69230769 3.         3.         3.625      3.5        4.
 3.83333333 3.66666667 3.75       0.         4.375      3.5
 3.5        3.         5.         0.         0.         4.5
 0.         0.        ]",3.875,32
486,487,"[3.08333333 3.125      3.125      2.23076923 3.5        2.92857143
 3.08333333 3.125      3.33333333 4.         3.41666667 3.5
 3.5625     0.         4.75       0.         3.25       0.
 0.         0.        ]",2.9310344827586206,29
487,488,"[4.4        4.6875     4.5        3.92592593 4.15       4.03125
 2.75       4.75       4.75       0.         3.74       5.
 0.         4.5        5.         4.5        4.16666667 4.
 0.         0.        ]",3.9313725490196076,51
488,489,"[2.90340909 3.4375     2.92307692 2.88095238 3.01851852 3.08490566
 2.75       3.09259259 2.72580645 2.51923077 3.17482517 3.18181818
 2.79661017 4.03333333 3.53571429 3.75       3.21052632 2.78571429
 3.16666667 0.        ]",2.9394366197183097,355
489,490,"[3.         3.66666667 3.66666667 2.87931034 2.85       3.04761905
 2.95833333 3.33333333 3.375      0.         3.41935484 3.6
 3.75       0.         3.5        0.         3.28571429 0.
 0.         0.        ]",3.138888888888889,54
490,491,"[4.42857143 3.33333333 4.         3.90322581 4.3        4.0625
 4.66666667 4.25       0.         0.         3.96428571 5.
 0.         0.         4.5        0.         5.         0.
 0.         0.        ]",4.065789473684211,38
491,492,"[3.92307692 4.25       3.42857143 3.95833333 3.5        3.6
 4.06666667 3.90909091 3.9375     4.         3.63636364 4.
 4.25       3.         5.         0.         0.         0.
 0.         0.        ]",3.9347826086956523,46
492,493,"[3.16666667 0.         0.         3.66666667 3.25       4.
 3.56       3.75       3.5        2.4        4.         0.
 3.1        0.         4.         0.         0.         4.
 0.         0.        ]",3.466666666666667,30
493,494,"[4.2        0.         0.         1.         0.         0.
 4.75       5.         4.         5.         4.5        0.
 4.33333333 0.         4.33333333 0.         0.         0.
 0.         0.        ]",4.2,10
494,495,"[3.85135135 3.66666667 3.         3.90517241 3.16666667 4.03703704
 3.8671875  4.02631579 4.02083333 3.35       4.30128205 4.45454545
 3.90740741 4.33333333 4.25       3.75       4.16666667 5.
 4.25       0.        ]",3.9876543209876543,162
495,496,"[2.83333333 3.         3.         3.         3.         3.5
 2.8        0.         5.         0.         3.42857143 5.
 3.375      4.         2.         0.         0.         0.
 0.         0.        ]",3.357142857142857,14
496,497,"[3.         4.         3.16666667 3.4        2.33333333 4.
 2.64285714 4.125      3.5        0.         4.33333333 3.33333333
 3.4        0.         4.         0.         3.5        0.
 0.         0.        ]",3.772727272727273,22
497,498,"[3.42857143 5.         4.         4.3        0.         4.25
 3.375      4.         3.625      0.         4.22222222 0.
 2.5        5.         5.         0.         5.         3.
 0.         0.        ]",3.9523809523809526,21
498,499,"[4.         0.         0.         3.66666667 4.         4.
 4.         0.         0.         4.         4.5        0.
 3.         4.33333333 0.         0.         0.         4.33333333
 0.         0.        ]",4.0,11
499,500,"[3.90909091 3.76923077 3.75       3.26666667 3.9        3.14285714
 3.6        0.         3.         2.5        3.54545455 0.
 3.75       3.5        0.         0.         4.         0.
 0.         0.        ]",3.375,40
500,501,"[3.11111111 2.66666667 2.33333333 3.2        2.         3.25
 3.22222222 3.14285714 3.11111111 3.5        2.875      0.
 3.5        2.         4.         0.         0.         0.
 0.         0.        ]",3.1666666666666665,24
501,502,"[3.375 4.5   4.5   3.5   4.5   2.75  2.125 3.5   2.8   4.5   3.125 3.5
 4.75  4.5   0.    0.    0.    5.    0.    0.   ]",3.40625,16
502,503,"[2.78571429 3.5        2.5        2.97058824 2.25       3.38888889
 2.9        3.6875     3.54166667 3.         3.796875   3.5
 2.7        3.         3.7        0.         3.5        0.
 0.         0.        ]",3.4183673469387754,49
503,504,"[4.         4.         3.66666667 3.64814815 3.4        3.69047619
 3.25       4.         3.85       0.         3.83928571 4.5
 0.         3.5        0.         3.75       4.         0.
 0.         0.        ]",3.7604166666666665,48
504,505,"[4.         4.25       4.25       3.42857143 4.16666667 3.
 4.33333333 4.         5.         4.625      4.         4.
 5.         4.25       0.         0.         0.         0.
 0.         0.        ]",4.1,15
505,506,"[0.5        0.         0.         3.26923077 0.5        3.75
 1.75       3.5        4.         4.         3.6        4.5
 4.5        3.         0.         3.5        5.         4.
 0.         0.        ]",3.5384615384615383,26
506,507,"[3.25       3.         3.         3.5        3.         3.66666667
 3.5        3.         3.75       0.         3.2        0.
 3.5        3.         3.5        0.         3.         3.
 0.         0.        ]",3.3846153846153846,13
507,508,"[3.2        0.         2.         2.75       1.75       2.
 1.75       0.         0.         1.5        2.75       0.
 4.16666667 2.         4.5        0.         0.         3.
 0.         0.        ]",2.727272727272727,11
508,509,"[3.13483146 3.31632653 3.16101695 3.05384615 3.16393443 3.18181818
 3.02142857 3.19047619 3.01515152 2.57692308 3.20625    3.3
 3.08536585 3.25925926 3.1        0.         3.27586207 3.5
 3.5        0.        ]",3.105691056910569,246
509,510,"[2.57142857 0.         0.         2.70454545 3.         2.65
 2.58823529 3.         2.75       1.3        3.12962963 1.875
 2.1875     3.5        3.875      0.         4.         2.
 4.         0.        ]",2.8684210526315788,57
510,511,"[3.94444444 4.5        4.25       4.25       3.5        4.33333333
 3.89285714 4.66666667 3.90909091 3.5        4.19444444 4.16666667
 3.96153846 3.5        4.75       0.         4.25       4.
 0.         0.        ]",4.068965517241379,29
511,512,"[3.2        3.5        3.25       3.44444444 3.5        3.83333333
 3.53333333 4.33333333 3.72727273 0.         3.75       4.
 3.28571429 3.5        4.75       0.         4.         3.
 0.         0.        ]",3.5517241379310347,29
512,513,"[4.         0.         0.         3.91666667 3.5        3.6
 3.66666667 4.5        3.75       2.         4.375      4.
 3.83333333 0.         4.5        0.         4.5        3.25
 0.         0.        ]",3.90625,16
513,514,"[3.28947368 3.70833333 3.57692308 3.44444444 3.13793103 3.42857143
 3.29807692 3.60869565 3.25510204 2.65       3.77692308 3.1
 3.28947368 3.41666667 3.5        0.         3.75       3.8
 4.         2.        ]",3.313106796116505,206
514,515,"[4.75       5.         5.         5.         4.         5.
 4.71428571 4.66666667 4.75       4.5        5.         4.5
 4.83333333 0.         5.         0.         5.         0.
 0.         0.        ]",4.821428571428571,14
515,516,"[3.33333333 0.         0.         3.42857143 3.         3.
 3.         3.5        0.         0.         3.85714286 0.
 3.5        0.         3.33333333 0.         0.         3.
 0.         0.        ]",3.5384615384615383,13
516,517,"[2.41666667 2.47368421 2.68103448 2.18867925 2.875      2.3125
 1.68292683 1.71875    1.64285714 1.3        2.5        2.0625
 1.775      3.11666667 2.46153846 0.         2.59375    2.
 0.5        1.        ]",2.3551401869158877,214
517,518,"[3.3        5.         5.         3.75       4.         2.75
 4.         3.         3.5        4.         3.14285714 3.5
 1.5        2.         0.         0.         0.         0.
 0.         0.        ]",3.25,14
518,519,"[3.5        0.         0.         4.27272727 0.         4.25
 4.5        4.75       4.66666667 0.         4.85714286 5.
 0.         0.         5.         0.         0.         0.
 0.         0.        ]",4.4375,16
519,520,"[3.88157895 4.25       4.25       3.91666667 4.16666667 4.03846154
 3.87837838 4.27777778 4.21875    4.125      3.72727273 4.
 3.91428571 0.         3.5        3.5        3.         3.16666667
 0.         0.        ]",3.856382978723404,94
520,521,"[3.75       4.         4.         3.66666667 4.         3.83333333
 3.6        4.25       3.75       0.         3.88888889 4.
 0.         4.         0.         0.         0.         0.
 0.         0.        ]",3.75,20
521,522,"[3.78125    3.83333333 2.08333333 3.64285714 4.04166667 3.71875
 3.89285714 3.79545455 3.921875   4.5        3.61956522 4.
 3.95       3.5        4.4        0.         4.         4.75
 3.5        0.        ]",3.7972972972972974,111
522,523,"[4.5        4.6        4.66666667 4.5        4.78571429 4.75
 4.81818182 5.         4.72222222 5.         4.64705882 5.
 4.71428571 5.         4.66666667 0.         4.83333333 0.
 0.         0.        ]",4.683333333333334,30
523,524,"[3.68       4.         3.5        3.42105263 4.33333333 3.57142857
 3.43589744 2.81818182 3.54166667 3.         3.375      3.
 3.38888889 4.         4.         0.         0.         5.
 0.         0.        ]",3.414285714285714,70
