movieId,title,genres
94799,Sound of My Voice (2011),Drama|Mystery|Sci-Fi
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX
94896,Bernie (2011),Comedy|Crime|Drama
94953,Wanderlust (2012),Comedy
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance
94985,Get the Gringo (2012),Action|Crime|Drama|Thriller
95088,Safety Not Guaranteed (2012),Comedy|Drama
95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX
95135,Your Sister's Sister (2011),Comedy|Drama
95149,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy
95167,Brave (2012),Action|Adventure|Animation|Children
95170,Beauty and the Beast: The Enchanted Christmas (1997),Animation|Children|Fantasy|Musical
95193,Pocahontas II: Journey to a New World (1998) ,Adventure|Animation|Children
95199,What to Expect When You're Expecting (2012),Comedy|Drama|Romance
95201,To Rome with Love (2012),Comedy
95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller
95307,Rock of Ages (2012),Comedy|Drama|Musical|IMAX
95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance
95311,Presto (2008),Animation|Children|Comedy|Fantasy
95313,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy
95377,One Man Band (2005),Animation|Comedy|Musical
95441,Ted (2012),Comedy|Fantasy
95449,Magic Mike (2012),Drama|Romance
95558,Beasts of the Southern Wild (2012),Drama|Fantasy
95583,Savages (2012),Crime|Drama|Thriller
95633,Spirit Camp (2009),Horror
95654,Geri's Game (1997),Animation|Children
95717,Treasure Island (2012),Adventure
95744,2 Days in New York (2012),Comedy
95761,Killer Joe (2011),Crime|Thriller
95858,For the Birds (2000),Animation|Children|Comedy
95873,Ruby Sparks (2012),Comedy|Fantasy|Romance
95875,Total Recall (2012),Action|Sci-Fi|Thriller
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX
96121,Hope Springs (2012),Comedy|Drama
96281,ParaNorman (2012),Adventure|Animation|Comedy
96283,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy
96417,Premium Rush (2012),Action|Thriller
96432,Lawless (2012),Crime|Drama
96488,Searching for Sugar Man (2012),Documentary
96563,Paradise Lost 3: Purgatory (2011),Documentary
96588,Pitch Perfect (2012),Comedy|Musical
96606,Samsara (2011),Documentary
96610,Looper (2012),Action|Crime|Sci-Fi
96616,That's My Boy (2012),Comedy
96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX
96737,Dredd (2012),Action|Sci-Fi
96811,End of Watch (2012),Crime|Drama|Thriller
96815,V/H/S (2012),Horror|Thriller
96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi
96861,Taken 2 (2012),Action|Crime|Drama|Thriller
96917,House at the End of the Street (2012),Horror|Thriller
96975,LOL (2012),Comedy|Drama|Romance
97172,Frankenweenie (2012),Animation|Comedy|Horror|IMAX
97188,Sinister (2012),Horror|Thriller
97225,Hotel Transylvania (2012),Animation|Children|Comedy
97304,Argo (2012),Drama|Thriller
97306,Seven Psychopaths (2012),Comedy|Crime
97328,Liberal Arts (2012),Comedy|Drama
97701,Paranormal Activity 4 (2012),Horror|IMAX
97742,Alex Cross (2012),Action|Crime|Mystery|Thriller
97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
97785,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller
97836,Here Comes the Boom (2012),Action|Comedy
97860,Killing Them Softly (2012),Crime|Drama|Thriller
97913,Wreck-It Ralph (2012),Animation|Comedy
97921,Silver Linings Playbook (2012),Comedy|Drama
97923,Flight (2012),Drama
97936,Anna Karenina (2012),Drama
97938,Life of Pi (2012),Adventure|Drama|IMAX
98061,Himizu (2011),Children|Crime|Drama
98083,Jackass 3.5 (2011),Comedy|Documentary
98122,Indie Game: The Movie (2012),Documentary
98124,"Batman: The Dark Knight Returns, Part 1 (2012)",Action|Animation|Sci-Fi
98154,Lincoln (2012),Drama|War
98239,Red Dawn (2012),Action|War
98243,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX
98491,Paperman (2012),Animation|Comedy|Romance
98585,Hitchcock (2012),Drama
98607,Redline (2009),Action|Animation|Sci-Fi
98961,Zero Dark Thirty (2012),Action|Drama|Thriller
99005,Fire with Fire (2012),Action|Crime|Drama
99007,Warm Bodies (2013),Comedy|Horror|Romance
99030,Wrong (2012),Comedy|Drama
99087,Playing for Keeps (2012),Comedy|Romance
99112,Jack Reacher (2012),Action|Crime|Thriller
99114,Django Unchained (2012),Action|Drama|Western
99117,This Is 40 (2012),Drama
99415,Parental Guidance (2012),Comedy
99437,John Dies at the End (2012),Comedy|Fantasy|Horror
99574,Promised Land (2012),Drama
99636,English Vinglish (2012),Comedy|Drama
99721,Texas Chainsaw 3D (2013),Horror|Mystery|Thriller
99728,Gangster Squad (2013),Action|Crime|Drama
99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi
99813,"Batman: The Dark Knight Returns, Part 2 (2013)",Action|Animation
99917,Upstream Color (2013),Romance|Sci-Fi|Thriller
100083,Movie 43 (2013),Comedy
100159,Sightseers (2012),Comedy
100163,Hansel & Gretel: Witch Hunters (2013),Action|Fantasy|Horror|IMAX
100302,Upside Down (2012),Drama|Romance|Sci-Fi
100306,Angst  (1983),Drama|Horror
100326,Stand Up Guys (2012),Comedy|Crime
100383,Side Effects (2013),Crime|Drama|Mystery|Thriller
100390,Identity Thief (2013),Comedy|Crime
100487,Beautiful Creatures (2013),Drama|Fantasy|Romance
100527,Safe Haven (2013),Drama|Mystery|Romance
100611,Escape from Planet Earth (2013),Adventure|Animation|Comedy|Sci-Fi
100714,Before Midnight (2013),Drama|Romance
100737,Snitch (2013),Action|Drama|Thriller
100810,Dark Skies (2013),Horror|Sci-Fi|Thriller
100906,Maniac Cop 2 (1990),Action|Horror|Thriller
101025,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX
101070,Wadjda (2012),Drama
101076,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX
101088,Stoker (2013),Drama|Mystery|Thriller
101112,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX
101362,Olympus Has Fallen (2013),Action|Thriller
101531,Phil Spector (2013),Drama
101612,Admission (2013),Comedy|Romance
101739,Evil Dead (2013),Horror
101741,Trance (2013),Crime|Thriller
101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX
101895,42 (2013),Drama
102033,Pain & Gain (2013),Action|Comedy|Crime
102058,Hulk Vs. (2009),Animation
102066,Resolution (2012),Horror|Thriller
102084,Justice League: Doom (2012) ,Action|Animation|Fantasy
102123,This Is the End (2013),Action|Comedy
102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX
102194,Mud (2012),Adventure|Crime|Drama
102378,Syrup (2013),Comedy|Drama
102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX
102602,Mimino (1977),Comedy
102684,Only God Forgives (2013),Drama|Thriller
102720,Epic (2013),Adventure|Animation|Fantasy
102735,Captain America (1979),Action|Drama
102800,Frances Ha (2012),Comedy|Drama
102819,Behind the Candelabra (2013),Drama
102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),Documentary
102880,After Earth (2013),Action|Adventure|Sci-Fi|IMAX
102903,Now You See Me (2013),Crime|Mystery|Thriller
103027,Much Ado About Nothing (2012),Comedy|Drama|Romance
103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX
103085,Rapture-Palooza (2013),Comedy|Fantasy
103141,Monsters University (2013),Adventure|Animation|Comedy
103219,Maniac (2012),Horror|Thriller
103228,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX
103249,World War Z (2013),Action|Drama|Horror|IMAX
103253,Elysium (2013),Action|Drama|Sci-Fi|IMAX
103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX
103339,White House Down (2013),Action|Drama|Thriller|IMAX
103483,V/H/S/2 (2013),Horror|Thriller
103539,The Spectacular Now (2013),Comedy|Drama|Romance
103596,Sharknado (2013),Sci-Fi
103606,Stuck in Love (2012),Comedy|Drama|Romance
103624,Fruitvale Station (2013),Drama
103655,R.I.P.D. (2013),Action|Comedy|Fantasy
103755,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy
103801,Drinking Buddies (2013),Comedy|Drama|Romance
103883,2 Guns (2013),Action|Comedy|Crime
103980,Blue Jasmine (2013),Drama
104069,Louis C.K.: Oh My God (2013),Comedy
104074,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy
104078,Alan Partridge: Alpha Papa (2013),Comedy
104129,Man of Tai Chi (2013),Action|IMAX
104141,Batman: Mystery of the Batwoman (2003),Action|Animation|Children|Crime
104211,We're the Millers (2013),Comedy|Crime
104218,Grown Ups 2 (2013),Comedy
104241,Kick-Ass 2 (2013),Action|Comedy|Crime
104243,Riddick (2013),Action|Sci-Fi|Thriller|IMAX
104245,Planes (2013),Adventure|Animation|Comedy
104272,Blackfish (2013),Documentary
104303,Jobs (2013),Drama
104339,In a World... (2013),Comedy
104374,About Time (2013),Drama|Fantasy|Romance
104419,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi
104457,You're Next (2011),Horror|Thriller
104760,Getaway (2013),Action|Crime
104841,Gravity (2013),Action|Sci-Fi|IMAX
104863,What If (2013),Comedy|Drama|Romance
104879,Prisoners (2013),Drama|Mystery|Thriller
104906,Austenland (2013),Comedy|Romance
104908,Insidious: Chapter 2 (2013),Horror|Thriller
104913,Rush (2013),Action|Drama
104944,Short Term 12 (2013),Drama
105197,Nebraska (2013),Adventure|Drama
105211,Enough Said (2013),Comedy|Drama|Romance
105213,Don Jon (2013),Comedy|Drama|Romance
105351,Runner Runner (2013),Crime|Drama|Thriller
105468,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy
105504,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX
105593,Filth (2013),Comedy|Crime|Drama
105653,Escape Plan (2013),Action|Mystery|Thriller
105731,Carrie (2013),Drama|Horror
105844,12 Years a Slave (2013),Drama
105954,All Is Lost (2013),Action|Adventure|Drama
106002,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX
106062,Jackass Presents: Bad Grandpa (2013),Comedy
106072,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX
106100,Dallas Buyers Club (2013),Drama
106330,Last Vegas (2013),Comedy|Drama|Romance
106438,Philomena (2013),Comedy|Drama
106487,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX
106491,47 Ronin (2013),Action|Adventure|Fantasy
106540,Delivery Man (2013),Comedy
106542,Charlie Countryman (2013),Action|Comedy|Romance
106696,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance
106766,Inside Llewyn Davis (2013),Drama
106785,Homefront (2013),Action|Crime|Thriller
106873,Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drama
106916,American Hustle (2013),Crime|Drama
106920,Her (2013),Drama|Romance|Sci-Fi
107069,Lone Survivor (2013),Action|Drama|Thriller|War
107141,Saving Mr. Banks (2013),Comedy|Drama
107314,Oldboy (2013),Action|Drama|Mystery
107338,Dampfnudelblues (2013),Comedy|Crime
107348,Anchorman 2: The Legend Continues (2013),Comedy
107406,Snowpiercer (2013),Action|Drama|Sci-Fi
107436,Haunter (2013),Horror|Mystery|Thriller
107447,Wrong Cops (2013),Comedy|Crime
107462,Ninja: Shadow of a Tear (2013),Action|Crime|Thriller
107702,Grudge Match (2013),Comedy
107771,Only Lovers Left Alive (2013),Drama|Horror|Romance
107780,Cats (1998),Musical
107953,Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantasy|IMAX
107997,We Are What We Are (2013),Drama|Horror|Mystery|Thriller
108156,Ride Along (2014),Action|Comedy
108188,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX
108190,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
108601,Drift (2013),Drama
108689,"I, Frankenstein (2014)",Action|Fantasy|Sci-Fi|IMAX
108729,Enemy (2013),Mystery|Thriller
108795,Wonder Woman (2009),Action|Adventure|Animation|Fantasy
108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy
108945,RoboCop (2014),Action|Crime|Sci-Fi|IMAX
109042,Knights of Badassdom (2013),Adventure|Comedy|Fantasy
109191,Winter's Tale (2014),Drama|Fantasy|Mystery
109313,Chouchou (2003),Comedy
109372,About Last Night (2014),Comedy|Romance
109416,Bring It On: Fight to the Finish (2009),Comedy
109483,That Awkward Moment (2014),Comedy|Romance
109487,Interstellar (2014),Sci-Fi|IMAX
109569,3 Days to Kill (2014),Action|Crime|Drama
109576,Welcome to the Jungle (2013),Comedy
109578,Non-Stop (2014),Action|Mystery|Thriller
109673,300: Rise of an Empire (2014),Action|Drama|War|IMAX
109687,Particle Fever (2013),Documentary
109846,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy
109848,Under the Skin (2013),Horror|Sci-Fi|Thriller
109850,Need for Speed (2014),Action|Crime|Drama|IMAX
109853,Barefoot (2014),Comedy|Drama|Romance
109895,Bad Words (2013),Comedy
109897,Son of God (2014),Drama
109941,Puss in Boots: The Three Diablos (2012),Animation|Comedy
110102,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX
110127,Noah (2014),Adventure|Drama|IMAX
110286,13 Sins (2014),Horror|Thriller
110297,Muppets Most Wanted (2014),Adventure|Comedy|Crime
110553,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX
110586,Calvary (2014),Comedy|Drama
110591,Oculus (2013),Horror
110603,God's Not Dead (2014),Drama
110611,Cold in July (2014),Drama|Thriller
110655,Rio 2 (2014),Adventure|Animation|Children|Comedy
110718,Fading Gigolo (2013),Comedy
110730,Transcendence (2014),Drama|Sci-Fi|IMAX
110746,Hatchet III (2013),Comedy|Horror
110781,Mulan II (2004),Action|Animation|Children|Comedy|Musical
110826,Brick Mansions (2014),Action|Crime|Drama
110882,Locke (2013),Drama
111113,Neighbors (2014),Comedy
111360,Lucy (2014),Action|Sci-Fi
111362,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi
111364,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX
111375,Walk of Shame (2014),Comedy
111384,Blue Ruin (2013),Thriller
111443,Chef (2014),Comedy
111551,Afflicted (2013),Horror|Sci-Fi|Thriller
111617,Blended (2014),Comedy
111622,Begin Again (2013),Comedy|Romance
111659,Maleficent (2014),Action|Adventure|Children|IMAX
111663,Zombeavers (2014),Action|Comedy|Horror
111680,At Middleton (2013),Comedy|Romance
111743,A Million Ways to Die in the West (2014),Comedy|Western
111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX
111781,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller
111795,Million Dollar Arm (2014),Comedy|Drama
111921,The Fault in Our Stars (2014),Drama|Romance
112006,Tangled Ever After (2012),Action|Animation|Children
112070,Maps to the Stars (2014),Drama
112138,22 Jump Street (2014),Action|Comedy|Crime
112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation
112290,Boyhood (2014),Drama
112303,Think Like a Man Too (2014),Comedy|Romance
112370,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi
112421,Frank (2014),Comedy|Drama|Mystery
112450,They Came Together (2014),Comedy|Romance
112460,Planes: Fire & Rescue (2014),Adventure|Animation|Comedy
112497,Tammy (2014),Comedy
112552,Whiplash (2014),Drama
112556,Gone Girl (2014),Drama|Thriller
112623,Dawn of the Planet of the Apes (2014),Sci-Fi
112727,Deliver Us from Evil (2014),Crime|Horror|Thriller
112749,And So It Goes (2014),Comedy|Drama|Romance
112788,Sex Tape (2014),Comedy
112804,I Origins (2014),Drama|Sci-Fi
112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
112897,The Expendables 3 (2014),Action|Adventure
112911,Hercules (2014),Action|Adventure
112940,A Most Wanted Man (2014),Thriller
113159,Life After Beth (2014),Comedy|Horror|Romance
113207,Get on Up (2014),Drama|Musical
113225,Magic in the Moonlight (2014),Comedy|Drama|Romance
113252,Housebound (2014),Comedy|Horror|Thriller
113275,The Hundred-Foot Journey (2014),Comedy|Drama
113278,Batman: Assault on Arkham (2014),Action|Animation|Crime|Thriller
113345,Jupiter Ascending (2015),Action|Adventure|Sci-Fi
113348,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy
113453,Let's Be Cops (2014),Comedy|Crime
113573,Sin City: A Dame to Kill For (2014),Action|Crime|Thriller
113604,If I Stay (2014),Drama
113741,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller
113780,"As Above, So Below (2014)",Horror|Thriller
113849,Headshot (2011),Crime|Drama|Thriller
114028,Pride (2014),Comedy|Drama
114044,Honeymoon (2014),Horror
114060,The Drop (2014),Crime|Drama|Thriller
114074,The Skeleton Twins (2014),Drama
114184,Camp X-Ray (2014),Drama
114265,Laggies (2014),Comedy|Romance
114601,This Is Where I Leave You (2014),Comedy|Drama
114662,American Sniper (2014),Action|War
114670,Tusk (2014),Comedy|Drama|Horror
114707,Horns (2014),Horror|Mystery
114713,Annabelle (2014),Horror
114762,Two Night Stand (2014),Comedy|Romance
114795,Dracula Untold (2014),Action|Drama|Fantasy
114818,Stretch (2014),Action|Comedy|Crime
114935,Predestination (2014),Action|Mystery|Sci-Fi|Thriller
115065,Justin and the Knights of Valour (2013),Adventure|Animation
115122,What We Do in the Shadows (2014),Comedy|Horror
115149,John Wick (2014),Action|Thriller
115210,Fury (2014),Action|Drama|War
115231,St. Vincent (2014),Comedy
115569,Nightcrawler (2014),Crime|Drama|Thriller
115617,Big Hero 6 (2014),Action|Animation|Comedy
115664,The Book of Life (2014),Adventure|Animation|Romance
115667,"Love, Rosie (2014)",Comedy|Romance
115680,Time Lapse (2014),Crime|Drama|Sci-Fi|Thriller
115713,Ex Machina (2015),Drama|Sci-Fi|Thriller
116044,Christmas in Connecticut (1992),Comedy|Romance
116138,Leviathan (2014),Drama
116169,Reign of Assassins (2010),Action
116207,Zulu (2013),Crime|Drama|Thriller
116411,Tangerines (2013),Drama
116668,Dead Snow 2: Red vs. Dead (2014) ,Action|Comedy|Horror
116724,You Are the Apple of My Eye (2011),Comedy|Drama|Romance
116797,The Imitation Game (2014),Drama|Thriller|War
116799,Inherent Vice (2014),Comedy|Crime|Drama|Mystery|Romance
116823,The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller
116849,Sex Ed (2014),Comedy|Romance
116887,Exodus: Gods and Kings (2014),Action|Adventure|Drama
116897,Wild Tales (2014),Comedy|Drama|Thriller
116977,Dumb and Dumber To (2014),Comedy
117107,Miss Meadows (2014),Drama
117109,Too Many Cooks (2014),Comedy
117176,The Theory of Everything (2014),Drama|Romance
117192,Doctor Who: The Time of the Doctor (2013),Adventure|Drama
117364,Virunga (2014),Documentary|War
117368,The Madagascar Penguins in a Christmas Caper (2005),Animation|Comedy
117444,Song of the Sea (2014),Animation|Children|Fantasy
117466,In the Heart of the Sea (2015),Action|Adventure|Drama
117511,Hello Ladies: The Movie (2014),Comedy
117529,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller
117533,Citizenfour (2014),Documentary
117590,Horrible Bosses 2 (2014),Comedy|Crime
117630,Double Trouble (1992),Action|Comedy|Crime|Romance
117851,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy
117867,'71 (2014),Action|Drama|Thriller|War
117881,Still Alice (2014),Drama
117887,Paddington (2014),Children|Comedy
117922,Ice Age: A Mammoth Christmas (2011),Adventure|Animation|Children
118082,The Voices (2014),Comedy|Crime|Thriller
118248,Dying of the Light (2014),Drama|Thriller
118290,Omega Doom (1996),Sci-Fi
118572,The Mule (2014),Comedy|Crime|Drama
118696,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy
118700,Selma (2014),Drama
118702,Unbroken (2014),Drama|War
118706,Black Sea (2015),Adventure|Mystery|Thriller
118814,Playing It Cool (2014),Comedy|Romance
118862,Closer to the Moon (2013),Comedy|Drama
118894,Scooby-Doo! Abracadabra-Doo (2010),Animation|Children|Mystery
118896,Mommy (2014),Drama
118900,Wild (2014),Drama
118924,Top Five (2014),Comedy
118985,Big Eyes (2014),Drama
118997,Into the Woods (2014),Children|Comedy|Fantasy|Musical
119068,"Men, Women & Children (2014)",Comedy|Drama
119141,The Interview (2014),Action|Comedy
119145,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime
119155,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy
119218,The Punisher: Dirty Laundry (2012),Action|Crime|Drama
119655,Seventh Son (2014),Adventure|Children|Fantasy
119964,A Merry Friggin' Christmas (2014),Comedy
120138,PK (2014),Comedy|Drama|Fantasy|Mystery|Romance
120466,Chappie (2015),Action|Thriller
120478,The Salt of the Earth (2014),Documentary
120625,The Fool (2014),Drama
120635,Taken 3 (2015),Action|Crime|Thriller
120637,Blackhat (2015),Action|Crime|Drama|Mystery|Thriller
120761,By the Law (1926),Drama
120799,Terminator Genisys (2015),Action|Adventure|Sci-Fi|Thriller
120827,The Hound of the Baskervilles (1988),Crime|Drama|Horror|Mystery
121007,Space Buddies (2009),Adventure|Children|Fantasy|Sci-Fi
121097,To Grandmother's House We Go (1992),Adventure|Children|Comedy
121099,101 Dalmatians II: Patch's London Adventure (2003),Animation|Children
121169,The Duke of Burgundy (2014),Drama
121231,It Follows (2014),Horror
121253,The Town that Dreaded Sundown (2014),Horror|Thriller
121372,Bill Burr: Let It Go (2010),Comedy
121374,Bill Burr: Why Do I Do This? (2008),Comedy
121781,Stuart Little 3: Call of the Wild (2005),Animation|Children|Comedy|Fantasy
122246,Tooth Fairy 2 (2012),Children|Comedy
122882,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller
122884,Insidious: Chapter 3 (2015),Fantasy|Horror|Thriller
122890,Warcraft (2016),Action|Adventure|Fantasy
122892,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi
122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),(no genres listed)
122898,Justice League (2017),Action|Adventure|Sci-Fi
122900,Ant-Man (2015),Action|Adventure|Sci-Fi
122902,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi
122904,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi
122906,Black Panther (2017),Action|Adventure|Sci-Fi
122916,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi
122920,Captain America: Civil War (2016),Action|Sci-Fi|Thriller
122922,Doctor Strange (2016),Action|Adventure|Sci-Fi
122924,X-Men: Apocalypse (2016),Action|Adventure|Fantasy|Sci-Fi
123553,In the Name of the King III (2014),Action|Adventure|Drama|Fantasy
123947,Cake (2014),Drama
124859,The Gambler (2014),Crime|Drama|Thriller
125914,Mortdecai (2015),Adventure|Comedy|Mystery|Romance
125916,Fifty Shades of Grey (2015),Drama|Romance
125970,Halloweentown (1998),Adventure|Children|Comedy|Fantasy
125974,Halloweentown High (2004),Adventure|Children|Comedy|Fantasy
126090,Hedgehog in the Fog (1975),Animation
126548,The DUFF (2015),Comedy
126921,The Fox and the Hound 2 (2006),Adventure|Animation|Children|Comedy
127096,Project Almanac (2015),Sci-Fi|Thriller
127098,Louis C.K.: Live at The Comedy Store (2015),Comedy
127108,Brooklyn (2015),Drama|Romance
127114,The End of the Tour (2015),Drama
127116,Experimenter (2015),Drama
127130,Mistress America (2015),Comedy
127136,True Story (2015),Drama|Mystery|Thriller
127152,Going Clear: Scientology and the Prison of Belief (2015),Documentary
127164,"What Happened, Miss Simone? (2015)",Documentary
127194,The D Train (2015),Comedy
127198,Dope (2015),Comedy|Drama
127202,Me and Earl and the Dying Girl (2015),Drama
127204,The Overnight (2015),Comedy
127212,The Stanford Prison Experiment (2015),Drama|Thriller
127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),Comedy|Drama
127319,The Loft (2014),Thriller
127323,Vice (2015),Action|Adventure|Sci-Fi|Thriller
128089,Kevin Hart: I'm a Grown Little Man (2009),Comedy
128360,The Hateful Eight (2015),Western
128488,Wild Card (2015),Action|Crime|Drama|Thriller
128512,Paper Towns (2015),Drama|Mystery|Romance
128520,The Wedding Ringer (2015),Comedy
128592,The Boy Next Door (2015),Mystery|Thriller
128620,Victoria (2015),Crime|Drama|Romance
128832,The Last Five Years (2014),Comedy|Drama|Musical|Romance
128838,Crimson Peak (2015),Horror
128842,Dragonheart 3: The Sorcerer's Curse (2015),Action|Adventure|Fantasy
128852,Chris Rock: Bigger & Blacker (1999),Comedy
128944,"Honey, We Shrunk Ourselves (1997)",Action|Adventure|Children|Comedy|Sci-Fi
128968,Stitch! The Movie (2003),Animation|Children|Comedy
128975,Hot Tub Time Machine 2 (2015),Comedy|Sci-Fi
129250,Superfast! (2015),(no genres listed)
129313,Reality (2014),Comedy
129333,Julia (2014),Horror|Thriller
129354,Focus (2015),Comedy|Crime|Drama|Romance
129397,Marvel One-Shot: Item 47 (2012),Action|Fantasy|Sci-Fi
129428,The Second Best Exotic Marigold Hotel (2015),Comedy|Drama
129657,Tracers (2015),Action
129659,"McFarland, USA (2015)",Drama
129737,Unfinished Business (2015),Comedy
129937,Run All Night (2015),Action|Crime|Drama|Thriller
130052,Clown (2014),Drama|Horror
130073,Cinderella (2015),Children|Drama|Fantasy|Romance
130083,Kidnapping Mr. Heineken (2015),Action|Crime|Drama|Thriller
130087,The Cobbler (2015),Comedy|Drama|Fantasy
130444,Ruby Red (2013),Adventure|Children|Fantasy|Sci-Fi
130450,Pan (2015),Adventure|Children|Fantasy
130452,While We're Young (2014),Comedy|Drama
130490,Insurgent (2015),Action|Sci-Fi|Thriller
130520,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
130576,Midnight Special (2015),Drama|Sci-Fi
130634,Furious 7 (2015),Action|Crime|Thriller
130686,The Final Girls (2015),Comedy|Horror
130840,Spring (2015),Horror|Romance|Sci-Fi
130842,Power/Rangers (2015),Action|Adventure|Sci-Fi
130970,George Carlin: Life Is Worth Losing (2005),Comedy
130976,Legend No. 17 (2013),Drama
130978,Love and Pigeons (1985),Comedy|Romance
131013,Get Hard (2015),Comedy|Crime
131098,Saving Santa (2013),Animation|Children|Comedy
131104,The Brain (1969),Comedy|Crime
131237,What Men Talk About (2010),Comedy
131656,Shaun the Sheep Movie (2015),Adventure|Animation|Children|Comedy
131714,Last Knights (2015),Action|Adventure
131739,Batman vs. Robin (2015),Action|Adventure|Animation
131796,Woman in Gold (2015),Drama
131920,The Road Within (2014),Comedy|Drama
132046,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi
132157,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime
132335,Breathe (2014),Drama
132362,Patlabor 2: The Movie (1993),Action|Animation|Sci-Fi
132424,The Longest Ride (2015),Drama|Romance
132584,The Even Stevens Movie (2003),Children|Comedy
132618,Kite (2014),Action|Crime|Drama|Mystery|Thriller
132660,Man Up (2015),Comedy|Romance
132796,San Andreas (2015),Action|Drama|Thriller
132800,Welcome to Me (2014),Comedy|Drama
133195,Hitman: Agent 47 (2015),Action|Crime|Thriller
133281,Ricki and the Flash (2015),Comedy|Drama
133377,Infini (2015),Horror|Sci-Fi|Thriller
133419,Pitch Perfect 2 (2015),Comedy
133645,Carol (2015),Drama|Romance
133712,Office Romance (1977),Comedy|Romance
133716,Bootleggers (1961),Comedy|Crime
133771,The Lobster (2015),Comedy|Romance|Sci-Fi
133782,Maggie (2015),Drama|Horror|Thriller
133798,Hot Pursuit (2015),Action|Comedy
133802,Slow West (2015),Action|Thriller|Western
