,movieId,title,genres,movie_vector
3193,77893,Merantau (2009),"['Action', 'Drama']",[0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0]
3194,78039,Blue Valentine (2010),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3195,78041,Killers (2010),"['Action', 'Comedy']",[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
3196,78088,Buried (2010),"['Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0]
3197,78105,Prince of Persia: The Sands of Time (2010),"['Action', 'Adventure', 'Fantasy', 'Romance', 'IMAX']",[1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0]
3198,78174,Sex and the City 2 (2010),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3199,78209,Get Him to the Greek (2010),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3200,78218,Unthinkable (2010),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
3201,78266,Splice (2009),"['Horror', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0]
3202,78316,Letters to Juliet (2010),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3203,78349,Exam (2009),"['Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0]
3204,78467,Jonah Hex (2010),"['Action', 'Drama', 'Thriller', 'Western']",[0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0]
3205,78499,Toy Story 3 (2010),"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'IMAX']",[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
3206,78574,Winter's Bone (2010),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
3207,78746,Best Worst Movie (2009),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
3208,78836,Enter the Void (2009),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3209,79008,South Park: Imaginationland (2008),"['Animation', 'Comedy', 'Fantasy']",[0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3210,79057,Predators (2010),"['Action', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0]
3211,79073,When You're Strange (2009),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
3212,79091,Despicable Me (2010),"['Animation', 'Children', 'Comedy', 'Crime']",[0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
3213,79132,Inception (2010),"['Action', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller', 'IMAX']",[0 0 0 0 0 0 1 1 1 0 1 1 1 0 0 0 1 0 0 0]
3214,79134,Grown Ups (2010),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3215,79185,Knight and Day (2010),"['Action', 'Comedy', 'Romance']",[0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
3216,79274,Batman: Under the Red Hood (2010),"['Action', 'Animation']",[0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
3217,79293,Salt (2010),"['Action', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
3218,79357,Mr. Nobody (2009),"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']",[0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0]
3219,79428,Dinner for Schmucks (2010),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3220,79553,Ip Man 2 (2010),['Action'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
3221,79572,Ramona and Beezus (2010),"['Children', 'Comedy']",[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3222,79702,Scott Pilgrim vs. the World (2010),"['Action', 'Comedy', 'Fantasy', 'Musical', 'Romance']",[0 0 0 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0]
3223,80139,Jackass 2.5 (2007),"['Comedy', 'Documentary']",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
3224,80219,Machete (2010),"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",[1 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0]
3225,80241,Going the Distance (2010),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3226,80363,Resident Evil: Afterlife (2010),"['Action', 'Horror', 'Sci-Fi', 'Thriller', 'IMAX']",[0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 0]
3227,80549,Easy A (2010),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3228,80551,Eat Pray Love (2010),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3229,80553,Howl (2010),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3230,80586,Flipped (2010),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3231,80590,Wall Street: Money Never Sleeps (2010),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3232,80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),"['Adventure', 'Animation', 'Fantasy', 'IMAX']",[1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
3233,80693,It's Kind of a Funny Story (2010),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3234,80727,Middle Men (2009),"['Comedy', 'Crime', 'Drama']",[0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0]
3235,80748,Alice in Wonderland (1933),"['Adventure', 'Children', 'Fantasy']",[1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3236,80831,Let Me In (2010),"['Drama', 'Horror', 'Mystery']",[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0]
3237,80839,Secretariat (2010),"['Adventure', 'Drama']",[1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3238,80846,Devil (2010),"['Horror', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0]
3239,80858,You Again (2010),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3240,80862,Catfish (2010),"['Documentary', 'Mystery']",[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0]
3241,80864,You Will Meet a Tall Dark Stranger (2010),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3242,80880,Stone (2010),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
3243,80906,Inside Job (2010),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
3244,80917,Monsters (2010),"['Drama', 'Sci-Fi']",[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0]
3245,80969,Never Let Me Go (2010),"['Drama', 'Romance', 'Sci-Fi']",[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0]
3246,81132,Rubber (2010),"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Film-Noir', 'Horror', 'Mystery', 'Thriller', 'Western']",[1 0 0 1 0 0 1 1 1 1 1 1 0 0 0 0 0 1 1 0]
3247,81156,Jackass 3D (2010),"['Action', 'Comedy', 'Documentary']",[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0]
3248,81158,Restrepo (2010),"['Documentary', 'War']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
3249,81229,Red (2010),"['Action', 'Comedy']",[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
3250,81417,Paranormal Activity 2 (2010),"['Horror', 'IMAX']",[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0]
3251,81512,Hereafter (2010),"['Drama', 'Fantasy']",[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3252,81520,Undisputed III: Redemption (2010),"['Action', 'Crime', 'Drama']",[0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0]
3253,81537,Due Date (2010),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3254,81562,127 Hours (2010),"['Adventure', 'Drama', 'Thriller']",[1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
3255,81564,Megamind (2010),"['Action', 'Animation', 'Children', 'Comedy', 'Sci-Fi', 'IMAX']",[0 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0]
3256,81591,Black Swan (2010),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
3257,81782,Unstoppable (2010),"['Action', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0]
3258,81784,Morning Glory (2010),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3259,81791,Somewhere (2010),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3260,81819,Biutiful (2010),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3261,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),"['Action', 'Adventure', 'Fantasy', 'IMAX']",[1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0]
3262,81847,Tangled (2010),"['Animation', 'Children', 'Comedy', 'Fantasy', 'Musical', 'Romance', 'IMAX']",[0 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
3263,82053,Casino Jack (2010),"['Comedy', 'Crime']",[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
3264,82095,Skyline (2010),"['Sci-Fi', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0]
3265,82152,Beastly (2011),"['Drama', 'Fantasy', 'Romance']",[0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3266,82366,Hatchet II (2010),"['Comedy', 'Horror', 'Thriller']",[0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
3267,82378,All Good Things (2010),"['Drama', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0]
3268,82459,True Grit (2010),['Western'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
3269,82499,How Do You Know (2010),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3270,82527,Barney's Version (2010),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3271,82684,Trash Humpers (2009),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3272,82744,Faster (2010),"['Action', 'Crime', 'Drama']",[0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0]
3273,82767,Rabbit Hole (2010),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3274,82848,One Week (1920),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3275,82852,Little Fockers (2010),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3276,82854,Gulliver's Travels (2010),"['Adventure', 'Comedy', 'Fantasy']",[1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3277,83086,Burlesque (2010),"['Drama', 'Musical', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0]
3278,83177,Yogi Bear (2010),"['Children', 'Comedy']",[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3279,83480,Season of the Witch (2011),"['Adventure', 'Drama', 'Fantasy']",[1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3280,83613,Cowboys & Aliens (2011),"['Action', 'Sci-Fi', 'Thriller', 'Western', 'IMAX']",[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 1 0 0]
3281,83803,Day & Night (2010),"['Animation', 'Children']",[0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3282,84152,Limitless (2011),"['Sci-Fi', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0]
3283,84156,Happy People: A Year in the Taiga (2010),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
3284,84189,I Spit on Your Grave (2010),"['Crime', 'Horror', 'Thriller']",[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0]
3285,84273,Zeitgeist: Moving Forward (2011),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
3286,84374,No Strings Attached (2011),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3287,84601,Unknown (2011),"['Drama', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0]
3288,84615,Cedar Rapids (2011),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3289,84637,Gnomeo & Juliet (2011),"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Romance']",[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3290,84772,Paul (2011),"['Adventure', 'Comedy', 'Sci-Fi']",[1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
3291,84847,Emma (2009),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3292,84942,Drive Angry (2011),"['Action', 'Fantasy', 'Thriller']",[0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
3293,84944,Rango (2011),"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Western']",[1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0]
3294,84950,Take Me Home Tonight (2011),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3295,85022,Hall Pass (2011),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3296,85056,I Am Number Four (2011),"['Action', 'Sci-Fi', 'Thriller', 'IMAX']",[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0]
3297,85131,Battle: Los Angeles (2011),"['Action', 'Sci-Fi', 'War']",[0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0]
3298,85295,Scooby-Doo! Curse of the Lake Monster (2010),"['Adventure', 'Children', 'Comedy', 'Mystery']",[1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
3299,85367,Just Go with It (2011),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3300,85394,Cave of Forgotten Dreams (2010),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
3301,85397,Red Riding Hood (2011),"['Fantasy', 'Horror', 'Mystery', 'Thriller']",[0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0]
3302,85399,"Big Mommas: Like Father, Like Son (2011)",['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3303,85401,Super (2010),"['Action', 'Comedy', 'Drama']",[0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0]
3304,85414,Source Code (2011),"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0]
3305,85438,Jane Eyre (2011),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3306,85510,Sucker Punch (2011),"['Action', 'Fantasy', 'Thriller', 'IMAX']",[0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0]
3307,85565,Chalet Girl (2011),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3308,85774,Senna (2010),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
3309,85788,Insidious (2010),"['Fantasy', 'Horror', 'Thriller']",[0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
3310,86000,Boy (2010),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3311,86014,Diary of a Wimpy Kid: Rodrick Rules (2011),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3312,86059,Hop (2011),"['Animation', 'Children', 'Comedy']",[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3313,86190,Hanna (2011),"['Action', 'Adventure', 'Mystery', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0]
3314,86293,Arthur (2011),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3315,86295,Scream 4 (2011),"['Comedy', 'Horror', 'Mystery', 'Thriller']",[0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0]
3316,86298,Rio (2011),"['Adventure', 'Animation', 'Children', 'Comedy']",[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3317,86320,Melancholia (2011),"['Drama', 'Sci-Fi']",[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0]
3318,86332,Thor (2011),"['Action', 'Adventure', 'Drama', 'Fantasy', 'IMAX']",[1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0]
3319,86345,Louis C.K.: Hilarious (2010),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3320,86347,Louis C.K.: Chewed Up (2008),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3321,86377,Louis C.K.: Shameless (2007),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3322,86487,Mildred Pierce (2011),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3323,86548,Water for Elephants (2011),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3324,86628,Kill the Irishman (2011),"['Action', 'Crime']",[0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
3325,86781,Incendies (2010),"['Drama', 'Mystery', 'War']",[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0]
3326,86815,Soul Surfer (2011),"['Action', 'Drama']",[0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0]
3327,86817,Something Borrowed (2011),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3328,86833,Bridesmaids (2011),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3329,86835,Priest (2011),"['Action', 'Horror', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0]
3330,86880,Pirates of the Caribbean: On Stranger Tides (2011),"['Action', 'Adventure', 'Fantasy', 'IMAX']",[1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0]
3331,86882,Midnight in Paris (2011),"['Comedy', 'Fantasy', 'Romance']",[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3332,86892,The Man from Nowhere (2010),"['Action', 'Crime', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0]
3333,87192,Attack the Block (2011),"['Action', 'Comedy', 'Sci-Fi']",[0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
3334,87197,Let the Bullets Fly (2010),"['Action', 'Comedy']",[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
3335,87222,Kung Fu Panda 2 (2011),"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'IMAX']",[1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0]
3336,87232,X-Men: First Class (2011),"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']",[1 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0]
3337,87234,Submarine (2010),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3338,87298,Everything Must Go (2010),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3339,87304,Beginners (2010),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3340,87306,Super 8 (2011),"['Mystery', 'Sci-Fi', 'Thriller', 'IMAX']",[0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0]
3341,87413,Bernie (1996),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3342,87430,Green Lantern (2011),"['Action', 'Adventure', 'Sci-Fi']",[1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
3343,87483,Mr. Popper's Penguins (2011),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3344,87485,Bad Teacher (2011),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3345,87520,Transformers: Dark of the Moon (2011),"['Action', 'Adventure', 'Sci-Fi', 'War', 'IMAX']",[1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0]
3346,87522,Larry Crowne (2011),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3347,87529,Your Highness (2011),"['Action', 'Adventure', 'Comedy', 'Fantasy']",[1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
3348,87785,Takers (2010),"['Action', 'Crime', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0]
3349,87867,Zookeeper (2011),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3350,87869,Horrible Bosses (2011),"['Comedy', 'Crime']",[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
3351,87876,Cars 2 (2011),"['Adventure', 'Animation', 'Children', 'Comedy', 'IMAX']",[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
3352,88069,Delhi Belly (2011),"['Comedy', 'Crime']",[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
3353,88108,Monte Carlo (2011),"['Adventure', 'Comedy', 'Romance']",[1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3354,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'IMAX']",[1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0]
3355,88129,Drive (2011),"['Crime', 'Drama', 'Film-Noir', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0]
3356,88140,Captain America: The First Avenger (2011),"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']",[1 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0]
3357,88163,"Crazy, Stupid, Love. (2011)","['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3358,88179,One Day (2011),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
3359,88267,Winnie the Pooh (2011),"['Animation', 'Children', 'Comedy']",[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3360,88345,Mike's New Car (2002),"['Animation', 'Comedy']",[0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3361,88405,Friends with Benefits (2011),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3362,88515,Blitz (2011),"['Action', 'Crime', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0]
3363,88672,Our Idiot Brother (2011),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
3364,88699,Death Race 2 (2010),"['Action', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0]
3365,88744,Rise of the Planet of the Apes (2011),"['Action', 'Drama', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0]
3366,88812,30 Minutes or Less (2011),"['Action', 'Comedy', 'Crime']",[0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
3367,88932,Final Destination 5 (2011),"['Horror', 'Thriller', 'IMAX']",[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0]
3368,89028,Don't Be Afraid of the Dark (2010),"['Horror', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
3369,89030,Fright Night (2011),"['Comedy', 'Horror']",[0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
3370,89039,Another Earth (2011),"['Drama', 'Romance', 'Sci-Fi']",[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0]
3371,89072,Stake Land (2010),['Horror'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
3372,89087,Colombiana (2011),"['Action', 'Adventure', 'Drama', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0]
