,userId,movieId,user_vector,movie_vector,og_rating,pred_rating
12321,599,53519,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],3.5,2.5870307167235493
12322,599,53996,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],3.0,2.5870307167235493
12323,599,55061,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],1.0,2.5870307167235493
12324,599,55207,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],3.0,2.5870307167235493
12325,599,55232,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],2.5,2.5870307167235493
12326,599,56174,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],2.5,2.5870307167235493
12327,599,56782,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],3.0,2.5870307167235493
12328,599,58404,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],2.5,2.5870307167235493
12329,599,59336,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],3.0,2.5870307167235493
12330,599,60684,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],3.0,2.5870307167235493
12331,599,64030,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],2.0,2.5870307167235493
12332,599,66171,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],2.5,2.5870307167235493
12333,599,68157,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],3.5,2.5870307167235493
12334,599,68952,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],2.5,2.5870307167235493
12335,599,70286,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],3.0,2.5870307167235493
12336,599,71810,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 1. 0. 0.],0.5,2.568421052631579
12337,599,75985,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],2.0,2.5870307167235493
12338,599,77800,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],2.5,2.5870307167235493
12339,599,79091,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],3.0,2.5870307167235493
12340,599,80219,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],3.0,2.5870307167235493
12341,599,81791,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],3.0,2.5870307167235493
12342,599,86880,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],2.5,2.8262711864406778
12343,599,87197,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],3.0,2.5870307167235493
12344,599,88129,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.5,2.8262711864406778
12345,599,95207,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],2.5,2.8262711864406778
12346,599,97306,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.0,2.8262711864406778
12347,599,97752,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.0,2.8262711864406778
12348,599,103042,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],2.5,2.8262711864406778
12349,599,103980,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.0,2.8262711864406778
12350,599,106916,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.5,2.8262711864406778
12351,599,111362,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.5,2.8262711864406778
12352,599,112852,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.5,2.8262711864406778
12353,599,115713,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.5,2.8262711864406778
12354,599,116044,[3.17699115 2.56842105 2.58703072 2.82627119],[1. 0. 0. 0.],1.5,3.1769911504424777
12355,599,117109,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],1.5,2.8262711864406778
12356,599,119218,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],2.5,2.8262711864406778
12357,599,122882,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],4.0,2.8262711864406778
12358,599,122900,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],2.5,2.8262711864406778
12359,599,122904,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.5,2.8262711864406778
12360,599,122916,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.0,2.8262711864406778
12361,599,128360,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.0,2.8262711864406778
12362,599,129397,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],2.0,2.8262711864406778
12363,599,134130,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.5,2.8262711864406778
12364,599,138702,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],3.0,2.5870307167235493
12365,599,139855,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.0,2.8262711864406778
12366,599,140852,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 1. 0. 0.],1.0,2.568421052631579
12367,599,143355,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],2.0,2.5870307167235493
12368,599,144522,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],2.0,2.5870307167235493
12369,599,164909,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.5,2.8262711864406778
12370,599,165549,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.5,2.8262711864406778
12371,599,168492,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.0,2.8262711864406778
12372,599,169670,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],1.5,2.8262711864406778
12373,599,170297,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 1. 0.],2.0,2.5870307167235493
12374,599,172253,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.0,2.8262711864406778
12375,599,180031,[3.17699115 2.56842105 2.58703072 2.82627119],[0. 0. 0. 1.],3.5,2.8262711864406778
12376,600,1,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.5,2.804979253112033
12377,600,5,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.5,2.804979253112033
12378,600,52,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.5,2.804979253112033
12379,600,203,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.0,2.804979253112033
12380,600,256,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.0,2.804979253112033
12381,600,296,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],4.5,2.804979253112033
12382,600,332,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],3.5,3.2641509433962264
12383,600,440,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.5,2.804979253112033
12384,600,500,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],4.0,2.804979253112033
12385,600,508,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.0,2.804979253112033
12386,600,543,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.5,2.804979253112033
12387,600,589,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.0,2.804979253112033
12388,600,595,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.0,2.804979253112033
12389,600,662,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],1.0,2.804979253112033
12390,600,762,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],0.5,2.804979253112033
12391,600,915,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],3.5,3.2641509433962264
12392,600,953,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],2.0,3.2641509433962264
12393,600,1015,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.0,2.804979253112033
12394,600,1022,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],3.0,3.2641509433962264
12395,600,1077,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],3.5,3.2641509433962264
12396,600,1084,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],3.5,3.2641509433962264
12397,600,1175,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.0,2.804979253112033
12398,600,1214,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],2.5,3.2641509433962264
12399,600,1219,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],4.0,3.2641509433962264
12400,600,1235,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],5.0,3.2641509433962264
12401,600,1246,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.5,2.804979253112033
12402,600,1270,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],4.5,2.804979253112033
12403,600,1274,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.5,2.804979253112033
12404,600,1282,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],2.5,3.2641509433962264
12405,600,1292,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],3.0,3.2641509433962264
12406,600,1393,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.5,2.804979253112033
12407,600,1449,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],4.0,2.804979253112033
12408,600,1499,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.0,2.804979253112033
12409,600,1735,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.5,2.804979253112033
12410,600,2018,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],3.0,3.2641509433962264
12411,600,2080,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],3.0,3.2641509433962264
12412,600,2115,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.5,2.804979253112033
12413,600,2122,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.0,2.804979253112033
12414,600,2134,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.5,2.804979253112033
12415,600,2302,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.0,2.804979253112033
12416,600,2303,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],5.0,3.2641509433962264
12417,600,2321,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],4.0,2.804979253112033
12418,600,2408,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.0,2.804979253112033
12419,600,2413,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.5,2.804979253112033
12420,600,2496,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],4.0,2.804979253112033
12421,600,2541,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],1.0,2.804979253112033
12422,600,2701,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.0,2.804979253112033
12423,600,2717,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],4.0,2.804979253112033
12424,600,2718,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.5,2.804979253112033
12425,600,2759,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.5,2.804979253112033
12426,600,2791,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],3.5,3.2641509433962264
12427,600,2798,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.5,2.804979253112033
12428,600,2800,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.5,2.804979253112033
12429,600,2946,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],3.5,3.2641509433962264
12430,600,2959,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],4.5,2.804979253112033
12431,600,2968,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],5.0,2.804979253112033
12432,600,2997,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],4.5,2.804979253112033
12433,600,3007,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],4.5,2.804979253112033
12434,600,3081,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.0,2.804979253112033
12435,600,3157,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.0,2.804979253112033
12436,600,3247,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.0,2.804979253112033
12437,600,3256,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.5,2.804979253112033
12438,600,3259,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.5,2.804979253112033
12439,600,3466,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],2.5,2.804979253112033
12440,600,3476,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],0.5,2.804979253112033
12441,600,3608,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],4.0,2.804979253112033
12442,600,3785,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],2.0,2.7205882352941178
12443,600,3910,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],3.5,2.7205882352941178
12444,600,3949,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],3.5,2.7205882352941178
12445,600,3968,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],4.0,2.7205882352941178
12446,600,4109,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.5,2.804979253112033
12447,600,4232,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],3.5,2.7205882352941178
12448,600,4246,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],4.0,2.7205882352941178
12449,600,4409,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.0,2.804979253112033
12450,600,4419,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],4.0,3.2641509433962264
12451,600,4571,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],4.0,2.804979253112033
12452,600,4641,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],4.0,2.7205882352941178
12453,600,4643,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],2.0,3.2641509433962264
12454,600,4679,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.5,2.804979253112033
12455,600,4713,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],2.0,3.2641509433962264
12456,600,4734,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],2.5,2.7205882352941178
12457,600,4873,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],4.0,2.7205882352941178
12458,600,4975,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],3.5,2.7205882352941178
12459,600,5508,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],4.0,2.7205882352941178
12460,600,5528,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],3.0,2.7205882352941178
12461,600,5585,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.0,2.804979253112033
12462,600,5956,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],2.5,2.7205882352941178
12463,600,5970,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 1. 0. 0.],3.0,2.804979253112033
12464,600,6003,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],3.0,2.7205882352941178
12465,600,6502,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],3.0,2.7205882352941178
12466,600,6620,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],3.0,2.7205882352941178
12467,600,6724,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],3.0,3.2641509433962264
12468,600,7084,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],3.5,3.2641509433962264
12469,600,7147,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],3.5,2.7205882352941178
12470,600,7160,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],3.5,2.7205882352941178
12471,600,8368,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],4.0,2.7205882352941178
12472,600,8981,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],3.5,2.7205882352941178
12473,600,30793,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],3.0,2.7205882352941178
12474,600,52435,[3.26415094 2.80497925 2.72058824 2.5       ],[1. 0. 0. 0.],4.0,3.2641509433962264
12475,600,55052,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],1.5,2.7205882352941178
12476,600,59725,[3.26415094 2.80497925 2.72058824 2.5       ],[0. 0. 1. 0.],2.5,2.7205882352941178
12477,601,1,[4.35714286 4.33333333 4.43181818 4.3       ],[0. 1. 0. 0.],4.0,4.333333333333333
12478,601,908,[4.35714286 4.33333333 4.43181818 4.3       ],[1. 0. 0. 0.],4.5,4.357142857142857
12479,601,1584,[4.35714286 4.33333333 4.43181818 4.3       ],[0. 1. 0. 0.],3.5,4.333333333333333
12480,601,2028,[4.35714286 4.33333333 4.43181818 4.3       ],[0. 1. 0. 0.],5.0,4.333333333333333
12481,601,4306,[4.35714286 4.33333333 4.43181818 4.3       ],[0. 0. 1. 0.],4.0,4.431818181818182
12482,601,5989,[4.35714286 4.33333333 4.43181818 4.3       ],[0. 0. 1. 0.],4.5,4.431818181818182
12483,601,7361,[4.35714286 4.33333333 4.43181818 4.3       ],[0. 0. 1. 0.],4.5,4.431818181818182
12484,601,68954,[4.35714286 4.33333333 4.43181818 4.3       ],[0. 0. 1. 0.],5.0,4.431818181818182
12485,601,74458,[4.35714286 4.33333333 4.43181818 4.3       ],[0. 0. 1. 0.],4.5,4.431818181818182
12486,601,80549,[4.35714286 4.33333333 4.43181818 4.3       ],[0. 0. 1. 0.],4.0,4.431818181818182
12487,601,81834,[4.35714286 4.33333333 4.43181818 4.3       ],[0. 0. 1. 0.],4.5,4.431818181818182
12488,601,122916,[4.35714286 4.33333333 4.43181818 4.3       ],[0. 0. 0. 1.],3.5,4.3
12489,601,176371,[4.35714286 4.33333333 4.43181818 4.3       ],[0. 0. 0. 1.],4.0,4.3
12490,602,10,[0.  3.4 3.  0. ],[0. 1. 0. 0.],3.0,3.4
12491,602,22,[0.  3.4 3.  0. ],[0. 1. 0. 0.],3.0,3.4
12492,602,150,[0.  3.4 3.  0. ],[0. 1. 0. 0.],4.0,3.4
12493,602,165,[0.  3.4 3.  0. ],[0. 1. 0. 0.],5.0,3.4
12494,602,173,[0.  3.4 3.  0. ],[0. 1. 0. 0.],3.0,3.4
12495,602,204,[0.  3.4 3.  0. ],[0. 1. 0. 0.],4.0,3.4
12496,602,266,[0.  3.4 3.  0. ],[0. 1. 0. 0.],4.0,3.4
12497,602,282,[0.  3.4 3.  0. ],[0. 1. 0. 0.],2.0,3.4
12498,602,292,[0.  3.4 3.  0. ],[0. 1. 0. 0.],3.0,3.4
12499,602,316,[0.  3.4 3.  0. ],[0. 1. 0. 0.],3.0,3.4
12500,602,377,[0.  3.4 3.  0. ],[0. 1. 0. 0.],4.0,3.4
12501,602,410,[0.  3.4 3.  0. ],[0. 1. 0. 0.],4.0,3.4
12502,602,422,[0.  3.4 3.  0. ],[0. 0. 0. 1.],3.0,0.0
12503,602,440,[0.  3.4 3.  0. ],[0. 1. 0. 0.],4.0,3.4
12504,602,500,[0.  3.4 3.  0. ],[0. 1. 0. 0.],4.0,3.4
12505,602,586,[0.  3.4 3.  0. ],[0. 1. 0. 0.],1.0,3.4
12506,602,592,[0.  3.4 3.  0. ],[0. 1. 0. 0.],4.0,3.4
12507,602,647,[0.  3.4 3.  0. ],[0. 1. 0. 0.],3.0,3.4
12508,603,45,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12509,603,110,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],1.0,3.3057851239669422
12510,603,145,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12511,603,261,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12512,603,288,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12513,603,348,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],5.0,3.3057851239669422
12514,603,356,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],3.0,3.3057851239669422
12515,603,372,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],3.0,3.3057851239669422
12516,603,440,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12517,603,485,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],1.0,3.3057851239669422
12518,603,555,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12519,603,587,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],3.0,3.3057851239669422
12520,603,590,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],3.0,3.3057851239669422
12521,603,597,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],3.0,3.3057851239669422
12522,603,610,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],1.0,3.3057851239669422
12523,603,714,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],1.0,3.3057851239669422
12524,603,781,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12525,603,785,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],3.0,3.3057851239669422
12526,603,838,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12527,603,903,[3.99019608 3.30578512 3.         3.14285714],[1. 0. 0. 0.],5.0,3.9901960784313726
12528,603,908,[3.99019608 3.30578512 3.         3.14285714],[1. 0. 0. 0.],4.0,3.9901960784313726
12529,603,912,[3.99019608 3.30578512 3.         3.14285714],[1. 0. 0. 0.],5.0,3.9901960784313726
12530,603,916,[3.99019608 3.30578512 3.         3.14285714],[1. 0. 0. 0.],3.0,3.9901960784313726
12531,603,924,[3.99019608 3.30578512 3.         3.14285714],[1. 0. 0. 0.],5.0,3.9901960784313726
12532,603,948,[3.99019608 3.30578512 3.         3.14285714],[1. 0. 0. 0.],4.0,3.9901960784313726
12533,603,1060,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12534,603,1077,[3.99019608 3.30578512 3.         3.14285714],[1. 0. 0. 0.],4.0,3.9901960784313726
12535,603,1089,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],5.0,3.3057851239669422
12536,603,1100,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],1.0,3.3057851239669422
12537,603,1199,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],5.0,3.3057851239669422
12538,603,1208,[3.99019608 3.30578512 3.         3.14285714],[1. 0. 0. 0.],5.0,3.9901960784313726
12539,603,1217,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12540,603,1225,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12541,603,1244,[3.99019608 3.30578512 3.         3.14285714],[1. 0. 0. 0.],5.0,3.9901960784313726
12542,603,1274,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],1.0,3.3057851239669422
12543,603,1287,[3.99019608 3.30578512 3.         3.14285714],[1. 0. 0. 0.],4.0,3.9901960784313726
12544,603,1290,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],2.0,3.3057851239669422
12545,603,1344,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],5.0,3.3057851239669422
12546,603,1345,[3.99019608 3.30578512 3.         3.14285714],[1. 0. 0. 0.],3.0,3.9901960784313726
12547,603,1378,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],1.0,3.3057851239669422
12548,603,1394,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],5.0,3.3057851239669422
12549,603,1449,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],2.0,3.3057851239669422
12550,603,1457,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],3.0,3.3057851239669422
12551,603,1475,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12552,603,1497,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12553,603,1498,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],3.0,3.3057851239669422
12554,603,1617,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],5.0,3.3057851239669422
12555,603,1704,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],3.0,3.3057851239669422
12556,603,1729,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],3.0,3.3057851239669422
12557,603,1748,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],2.0,3.3057851239669422
12558,603,1884,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],3.0,3.3057851239669422
12559,603,1957,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12560,603,1994,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12561,603,2011,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],1.0,3.3057851239669422
12562,603,2115,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],3.0,3.3057851239669422
12563,603,2135,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12564,603,2144,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],4.0,3.3057851239669422
12565,603,2159,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],5.0,3.3057851239669422
12566,603,2245,[3.99019608 3.30578512 3.         3.14285714],[0. 1. 0. 0.],3.0,3.3057851239669422
