,movieId,era_vector
2163,6952,[0. 0. 1. 0.]
2164,6953,[0. 0. 1. 0.]
2165,6957,[0. 0. 1. 0.]
2166,6959,[0. 0. 1. 0.]
2167,6966,[0. 1. 0. 0.]
2168,6967,[1. 0. 0. 0.]
2169,6975,[0. 1. 0. 0.]
2170,6979,[0. 1. 0. 0.]
2171,6989,[0. 1. 0. 0.]
2172,6990,[1. 0. 0. 0.]
2173,49389,[1. 0. 0. 0.]
2174,6993,[0. 1. 0. 0.]
2175,6996,[0. 1. 0. 0.]
2176,6997,[0. 1. 0. 0.]
2177,6999,[0. 1. 0. 0.]
2178,7000,[0. 1. 0. 0.]
2179,7004,[0. 1. 0. 0.]
2180,7009,[0. 1. 0. 0.]
2181,7015,[0. 1. 0. 0.]
2182,7016,[0. 1. 0. 0.]
2183,7017,[0. 1. 0. 0.]
2184,7018,[0. 1. 0. 0.]
2185,7019,[0. 0. 0. 1.]
2186,93270,[0. 0. 0. 1.]
2187,156675,[0. 0. 0. 1.]
2188,7027,[0. 1. 0. 0.]
2189,7032,[0. 1. 0. 0.]
2190,7036,[0. 1. 0. 0.]
2191,7040,[0. 1. 0. 0.]
2192,7044,[0. 1. 0. 0.]
2193,7047,[0. 1. 0. 0.]
2194,7053,[1. 0. 0. 0.]
2195,7055,[1. 0. 0. 0.]
2196,7060,[1. 0. 0. 0.]
2197,7070,[1. 0. 0. 0.]
2198,7072,[1. 0. 0. 0.]
2199,7076,[1. 0. 0. 0.]
2200,7080,[1. 0. 0. 0.]
2201,7082,[1. 0. 0. 0.]
2202,7084,[1. 0. 0. 0.]
2203,7085,[1. 0. 0. 0.]
2204,7089,[1. 0. 0. 0.]
2205,7091,[1. 0. 0. 0.]
2206,7101,[0. 1. 0. 0.]
2207,7102,[0. 1. 0. 0.]
2208,7104,[1. 0. 0. 0.]
2209,7117,[0. 1. 0. 0.]
2210,7121,[1. 0. 0. 0.]
2211,7123,[0. 1. 0. 0.]
2212,7127,[0. 0. 0. 1.]
2213,7142,[0. 0. 1. 0.]
2214,7147,[0. 0. 1. 0.]
2215,7149,[0. 0. 1. 0.]
2216,7150,[0. 0. 1. 0.]
2217,7151,[0. 0. 1. 0.]
2218,7154,[0. 0. 1. 0.]
2219,7160,[0. 0. 1. 0.]
2220,7161,[0. 0. 1. 0.]
2221,7395,[0. 0. 1. 0.]
2222,7162,[0. 0. 1. 0.]
2223,7163,[0. 0. 1. 0.]
2224,7169,[0. 0. 1. 0.]
2225,7173,[0. 0. 1. 0.]
2226,7175,[0. 0. 1. 0.]
2227,7179,[0. 1. 0. 0.]
2228,25856,[0. 1. 0. 0.]
2229,7202,[0. 0. 1. 0.]
2230,7211,[1. 0. 0. 0.]
2231,7212,[1. 0. 0. 0.]
2232,7215,[1. 0. 0. 0.]
2233,7216,[1. 0. 0. 0.]
2234,7217,[1. 0. 0. 0.]
2235,7225,[1. 0. 0. 0.]
2236,7228,[0. 1. 0. 0.]
2237,7243,[1. 0. 0. 0.]
2238,7247,[1. 0. 0. 0.]
2239,7254,[0. 0. 1. 0.]
2240,7255,[0. 0. 1. 0.]
2241,7259,[0. 0. 1. 0.]
2242,7260,[0. 0. 1. 0.]
2243,7261,[0. 0. 1. 0.]
2244,7262,[0. 0. 1. 0.]
2245,7263,[0. 0. 1. 0.]
2246,7285,[0. 0. 1. 0.]
2247,7293,[0. 0. 1. 0.]
2248,7294,[0. 0. 1. 0.]
2249,7305,[0. 1. 0. 0.]
2250,7310,[0. 1. 0. 0.]
2251,7311,[0. 0. 1. 0.]
2252,7316,[0. 0. 1. 0.]
2253,7317,[0. 0. 1. 0.]
2254,7319,[0. 0. 1. 0.]
2255,7320,[0. 0. 1. 0.]
2256,7321,[0. 0. 1. 0.]
2257,7324,[0. 0. 1. 0.]
2258,7325,[0. 0. 1. 0.]
2259,7327,[1. 0. 0. 0.]
2260,7335,[1. 0. 0. 0.]
2261,7345,[0. 0. 1. 0.]
2262,7347,[0. 0. 1. 0.]
2263,7348,[0. 0. 1. 0.]
2264,7360,[0. 0. 1. 0.]
2265,7387,[0. 0. 1. 0.]
2266,7361,[0. 0. 1. 0.]
2267,7362,[0. 0. 1. 0.]
2268,7366,[0. 0. 1. 0.]
2269,7369,[0. 0. 1. 0.]
2270,7371,[0. 0. 1. 0.]
2271,7373,[0. 0. 1. 0.]
2272,7376,[0. 0. 1. 0.]
2273,7379,[1. 0. 0. 0.]
2274,7380,[0. 0. 1. 0.]
2275,7411,[0. 1. 0. 0.]
2276,7414,[0. 0. 0. 1.]
2277,7419,[0. 1. 0. 0.]
2278,7438,[0. 0. 1. 0.]
2279,7444,[0. 0. 1. 0.]
2280,7445,[0. 0. 1. 0.]
2281,7448,[0. 0. 1. 0.]
2282,7449,[0. 0. 1. 0.]
2283,7451,[0. 0. 1. 0.]
2284,7454,[0. 0. 1. 0.]
2285,7457,[0. 0. 1. 0.]
2286,7458,[0. 0. 1. 0.]
2287,7459,[0. 0. 1. 0.]
2288,7460,[0. 0. 1. 0.]
2289,7481,[0. 1. 0. 0.]
2290,7482,[1. 0. 0. 0.]
2291,7487,[0. 1. 0. 0.]
2292,7492,[1. 0. 0. 0.]
2293,7541,[0. 0. 1. 0.]
2294,7562,[0. 1. 0. 0.]
2295,7569,[1. 0. 0. 0.]
2296,7570,[0. 1. 0. 0.]
2297,7573,[0. 1. 0. 0.]
2298,7579,[1. 0. 0. 0.]
2299,7669,[1. 0. 0. 0.]
2300,7614,[1. 0. 0. 0.]
2301,7615,[0. 1. 0. 0.]
2302,7616,[0. 1. 0. 0.]
2303,7618,[0. 1. 0. 0.]
2304,7636,[0. 1. 0. 0.]
2305,7649,[0. 1. 0. 0.]
2306,7701,[0. 1. 0. 0.]
2307,7706,[1. 0. 0. 0.]
2308,7707,[0. 1. 0. 0.]
2309,7743,[0. 1. 0. 0.]
2310,7757,[1. 0. 0. 0.]
2311,7810,[0. 1. 0. 0.]
2312,7811,[0. 1. 0. 0.]
2313,7812,[0. 1. 0. 0.]
2314,7831,[1. 0. 0. 0.]
2315,7833,[1. 0. 0. 0.]
2316,7834,[1. 0. 0. 0.]
2317,7835,[1. 0. 0. 0.]
2318,7840,[1. 0. 0. 0.]
2319,7846,[0. 0. 1. 0.]
2320,7882,[1. 0. 0. 0.]
2321,7883,[1. 0. 0. 0.]
2322,7894,[1. 0. 0. 0.]
2323,7895,[1. 0. 0. 0.]
2324,7896,[1. 0. 0. 0.]
2325,7900,[1. 0. 0. 0.]
2326,7920,[1. 0. 0. 0.]
2327,7934,[0. 1. 0. 0.]
2328,7940,[0. 0. 1. 0.]
2329,7951,[0. 1. 0. 0.]
2330,7976,[0. 0. 1. 0.]
2331,7983,[0. 1. 0. 0.]
2332,7984,[0. 1. 0. 0.]
2333,7986,[0. 1. 0. 0.]
2334,7987,[0. 0. 1. 0.]
2335,8327,[0. 0. 1. 0.]
2336,7991,[1. 0. 0. 0.]
2337,8033,[1. 0. 0. 0.]
2338,8042,[1. 0. 0. 0.]
2339,8044,[1. 0. 0. 0.]
2340,8045,[0. 1. 0. 0.]
2341,8094,[1. 0. 0. 0.]
2342,8125,[1. 0. 0. 0.]
2343,8138,[1. 0. 0. 0.]
2344,8158,[0. 0. 0. 1.]
2345,104913,[0. 0. 0. 1.]
2346,8167,[1. 0. 0. 0.]
2347,8169,[0. 1. 0. 0.]
2348,8191,[1. 0. 0. 0.]
2349,8196,[1. 0. 0. 0.]
2350,8197,[1. 0. 0. 0.]
2351,8235,[1. 0. 0. 0.]
2352,8239,[1. 0. 0. 0.]
2353,8241,[0. 0. 0. 1.]
2354,162478,[0. 0. 0. 1.]
2355,8254,[0. 1. 0. 0.]
2356,8266,[0. 1. 0. 0.]
2357,8268,[0. 1. 0. 0.]
2358,8338,[1. 0. 0. 0.]
2359,8340,[1. 0. 0. 0.]
2360,8341,[1. 0. 0. 0.]
2361,37736,[1. 0. 0. 0.]
2362,8360,[0. 0. 1. 0.]
2363,8362,[0. 0. 1. 0.]
2364,8363,[0. 0. 1. 0.]
2365,8366,[0. 0. 1. 0.]
2366,8368,[0. 0. 1. 0.]
2367,8369,[0. 0. 1. 0.]
2368,8376,[0. 0. 1. 0.]
2369,8382,[0. 1. 0. 0.]
2370,8383,[0. 0. 0. 1.]
2371,96121,[0. 0. 0. 1.]
2372,8385,[1. 0. 0. 0.]
2373,8387,[0. 1. 0. 0.]
2374,8402,[0. 0. 0. 1.]
2375,8447,[1. 0. 0. 0.]
2376,8464,[0. 0. 1. 0.]
2377,8491,[1. 0. 0. 0.]
2378,8493,[0. 1. 0. 0.]
2379,8506,[0. 0. 1. 0.]
2380,8507,[1. 0. 0. 0.]
2381,8512,[1. 0. 0. 0.]
2382,8531,[0. 0. 1. 0.]
2383,8578,[0. 0. 1. 0.]
2384,8580,[0. 0. 0. 1.]
2385,118997,[0. 0. 0. 1.]
2386,8581,[0. 1. 0. 0.]
2387,8588,[0. 0. 1. 0.]
2388,8593,[0. 1. 0. 0.]
2389,8596,[1. 0. 0. 0.]
2390,8600,[1. 0. 0. 0.]
2391,8604,[0. 1. 0. 0.]
2392,8912,[0. 1. 0. 0.]
2393,8605,[0. 0. 1. 0.]
2394,8607,[0. 0. 1. 0.]
2395,8609,[1. 0. 0. 0.]
2396,8610,[0. 1. 0. 0.]
2397,8614,[0. 1. 0. 0.]
2398,8622,[0. 0. 1. 0.]
2399,8623,[0. 1. 0. 0.]
2400,8626,[1. 0. 0. 0.]
2401,8636,[0. 0. 1. 0.]
2402,8638,[0. 0. 1. 0.]
2403,8640,[0. 0. 1. 0.]
2404,8641,[0. 0. 1. 0.]
2405,8644,[0. 0. 1. 0.]
2406,8666,[0. 0. 1. 0.]
2407,8667,[0. 0. 1. 0.]
2408,8711,[1. 0. 0. 0.]
2409,8765,[1. 0. 0. 0.]
2410,8773,[1. 0. 0. 0.]
2411,8784,[0. 0. 1. 0.]
2412,8798,[0. 0. 1. 0.]
2413,8799,[0. 0. 1. 0.]
2414,8810,[0. 0. 1. 0.]
2415,8814,[0. 0. 1. 0.]
2416,8815,[0. 0. 1. 0.]
2417,8830,[0. 0. 1. 0.]
2418,8835,[0. 1. 0. 0.]
2419,8838,[1. 0. 0. 0.]
2420,8860,[0. 0. 1. 0.]
2421,8861,[0. 0. 1. 0.]
2422,8865,[0. 0. 1. 0.]
2423,8866,[0. 0. 1. 0.]
2424,8869,[0. 0. 1. 0.]
2425,8874,[0. 0. 1. 0.]
2426,8879,[0. 0. 0. 1.]
2427,177763,[0. 0. 0. 1.]
2428,8880,[0. 1. 0. 0.]
2429,8905,[0. 1. 0. 0.]
2430,8906,[1. 0. 0. 0.]
2431,8907,[0. 0. 1. 0.]
2432,8908,[0. 0. 1. 0.]
2433,8911,[0. 0. 1. 0.]
2434,8914,[0. 0. 1. 0.]
2435,8916,[0. 0. 1. 0.]
2436,8917,[0. 0. 1. 0.]
2437,8937,[0. 0. 1. 0.]
2438,8946,[0. 0. 1. 0.]
2439,8949,[0. 0. 1. 0.]
2440,8950,[0. 0. 1. 0.]
2441,8957,[0. 0. 1. 0.]
2442,148671,[0. 0. 1. 0.]
2443,8958,[0. 0. 1. 0.]
2444,8959,[0. 0. 1. 0.]
2445,8966,[0. 0. 1. 0.]
2446,8968,[0. 0. 1. 0.]
2447,8969,[0. 0. 1. 0.]
2448,8970,[0. 0. 1. 0.]
2449,8972,[0. 0. 1. 0.]
2450,8977,[0. 0. 1. 0.]
2451,8978,[0. 0. 1. 0.]
2452,8981,[0. 0. 1. 0.]
2453,8984,[0. 0. 1. 0.]
2454,8985,[0. 0. 1. 0.]
2455,9004,[0. 1. 0. 0.]
2456,25750,[1. 0. 0. 0.]
2457,25769,[1. 0. 0. 0.]
2458,25773,[1. 0. 0. 0.]
2459,25825,[0. 0. 0. 1.]
2460,115210,[0. 0. 0. 1.]
2461,25826,[1. 0. 0. 0.]
2462,25827,[1. 0. 0. 0.]
2463,25850,[1. 0. 0. 0.]
2464,25886,[1. 0. 0. 0.]
2465,25937,[1. 0. 0. 0.]
2466,25999,[1. 0. 0. 0.]
2467,26052,[1. 0. 0. 0.]
2468,26116,[1. 0. 0. 0.]
2469,26151,[1. 0. 0. 0.]
2470,26172,[1. 0. 0. 0.]
2471,26231,[1. 0. 0. 0.]
2472,26237,[1. 0. 0. 0.]
2473,26242,[1. 0. 0. 0.]
2474,26249,[1. 0. 0. 0.]
2475,26265,[1. 0. 0. 0.]
2476,26283,[1. 0. 0. 0.]
2477,26285,[1. 0. 0. 0.]
2478,26303,[1. 0. 0. 0.]
2479,149354,[1. 0. 0. 0.]
2480,26313,[1. 0. 0. 0.]
2481,26317,[1. 0. 0. 0.]
2482,26344,[1. 0. 0. 0.]
2483,26365,[1. 0. 0. 0.]
2484,26366,[1. 0. 0. 0.]
2485,26375,[1. 0. 0. 0.]
2486,26386,[1. 0. 0. 0.]
2487,26422,[1. 0. 0. 0.]
2488,26492,[0. 1. 0. 0.]
2489,26523,[0. 1. 0. 0.]
2490,26528,[0. 1. 0. 0.]
2491,26542,[0. 1. 0. 0.]
2492,26555,[0. 1. 0. 0.]
2493,26603,[0. 1. 0. 0.]
2494,26629,[0. 1. 0. 0.]
2495,26630,[0. 1. 0. 0.]
2496,26680,[0. 1. 0. 0.]
2497,26681,[0. 1. 0. 0.]
2498,26693,[1. 0. 0. 0.]
2499,175303,[1. 0. 0. 0.]
2500,26694,[0. 1. 0. 0.]
2501,26696,[0. 1. 0. 0.]
2502,26704,[0. 1. 0. 0.]
2503,26717,[0. 1. 0. 0.]
2504,26732,[0. 1. 0. 0.]
2505,26750,[0. 1. 0. 0.]
2506,26764,[0. 1. 0. 0.]
2507,102735,[0. 1. 0. 0.]
2508,26819,[0. 1. 0. 0.]
2509,26861,[0. 1. 0. 0.]
2510,26870,[0. 1. 0. 0.]
2511,26947,[0. 1. 0. 0.]
2512,26974,[0. 1. 0. 0.]
2513,26985,[0. 1. 0. 0.]
2514,27003,[0. 0. 1. 0.]
2515,55995,[0. 0. 1. 0.]
2516,27008,[0. 1. 0. 0.]
2517,27020,[0. 1. 0. 0.]
2518,27075,[0. 1. 0. 0.]
2519,27124,[0. 1. 0. 0.]
2520,27193,[0. 0. 1. 0.]
2521,27246,[0. 0. 1. 0.]
2522,27266,[0. 0. 1. 0.]
2523,27311,[0. 0. 1. 0.]
2524,27329,[0. 0. 1. 0.]
2525,27408,[0. 0. 1. 0.]
2526,27441,[0. 0. 1. 0.]
2527,73488,[0. 0. 1. 0.]
2528,27473,[0. 0. 1. 0.]
2529,27478,[0. 0. 1. 0.]
2530,27482,[0. 0. 1. 0.]
2531,27549,[0. 0. 1. 0.]
2532,27584,[0. 0. 1. 0.]
2533,27611,[1. 0. 0. 0.]
2534,27667,[0. 0. 1. 0.]
2535,27674,[0. 0. 1. 0.]
2536,27683,[0. 0. 1. 0.]
2537,27685,[0. 0. 1. 0.]
2538,27705,[0. 0. 1. 0.]
2539,27706,[0. 0. 1. 0.]
2540,27772,[0. 0. 1. 0.]
2541,27778,[0. 0. 1. 0.]
2542,27793,[0. 0. 1. 0.]
2543,27808,[0. 0. 1. 0.]
2544,27822,[0. 0. 1. 0.]
2545,27829,[0. 0. 1. 0.]
2546,27831,[0. 0. 1. 0.]
2547,27837,[0. 0. 1. 0.]
2548,27865,[0. 0. 1. 0.]
2549,30707,[0. 0. 1. 0.]
2550,30749,[0. 0. 1. 0.]
2551,30793,[0. 0. 1. 0.]
2552,30822,[0. 0. 1. 0.]
2553,30825,[0. 0. 1. 0.]
2554,30883,[0. 0. 1. 0.]
2555,30894,[0. 0. 1. 0.]
2556,31116,[1. 0. 0. 0.]
2557,31150,[1. 0. 0. 0.]
2558,31221,[0. 0. 0. 1.]
2559,31225,[0. 0. 1. 0.]
2560,31422,[0. 0. 1. 0.]
2561,31424,[0. 0. 1. 0.]
2562,31427,[0. 0. 1. 0.]
2563,31431,[0. 0. 1. 0.]
2564,31445,[0. 0. 1. 0.]
2565,48520,[0. 0. 1. 0.]
2566,31553,[0. 1. 0. 0.]
2567,31617,[1. 0. 0. 0.]
2568,31685,[0. 0. 1. 0.]
2569,31696,[0. 0. 1. 0.]
2570,31698,[0. 0. 1. 0.]
2571,32011,[0. 0. 1. 0.]
2572,32019,[0. 0. 1. 0.]
2573,32029,[0. 0. 1. 0.]
2574,32031,[0. 0. 1. 0.]
2575,32116,[0. 1. 0. 0.]
2576,32213,[0. 0. 1. 0.]
2577,32234,[0. 0. 0. 1.]
2578,129333,[0. 0. 0. 1.]
2579,32289,[0. 0. 1. 0.]
2580,32291,[0. 0. 1. 0.]
2581,32296,[0. 0. 1. 0.]
2582,32298,[0. 0. 1. 0.]
2583,32300,[0. 0. 1. 0.]
2584,32460,[0. 1. 0. 0.]
2585,32587,[0. 0. 1. 0.]
2586,32589,[0. 0. 1. 0.]
2587,32596,[0. 0. 1. 0.]
2588,32659,[0. 0. 1. 0.]
2589,32917,[1. 0. 0. 0.]
2590,33154,[0. 0. 1. 0.]
2591,33158,[0. 0. 1. 0.]
2592,33162,[0. 0. 1. 0.]
2593,33171,[0. 0. 1. 0.]
2594,33294,[0. 1. 0. 0.]
2595,33493,[0. 0. 1. 0.]
2596,33495,[0. 0. 1. 0.]
2597,33499,[0. 0. 1. 0.]
2598,33615,[0. 0. 1. 0.]
2599,33649,[0. 0. 1. 0.]
2600,33660,[0. 0. 1. 0.]
2601,33672,[0. 0. 1. 0.]
2602,33781,[1. 0. 0. 0.]
2603,33794,[0. 0. 1. 0.]
2604,33834,[0. 0. 1. 0.]
2605,33836,[0. 0. 1. 0.]
2606,33880,[0. 0. 1. 0.]
2607,34018,[1. 0. 0. 0.]
2608,34048,[0. 0. 1. 0.]
2609,64997,[0. 0. 1. 0.]
2610,34129,[0. 0. 1. 0.]
2611,34143,[0. 0. 1. 0.]
2612,34150,[0. 0. 1. 0.]
2613,122902,[0. 0. 1. 0.]
2614,34162,[0. 0. 1. 0.]
2615,34271,[0. 0. 1. 0.]
2616,34326,[0. 0. 1. 0.]
2617,34330,[0. 0. 0. 1.]
2618,34332,[0. 0. 1. 0.]
2619,144522,[0. 0. 1. 0.]
2620,34334,[0. 0. 1. 0.]
2621,34336,[0. 0. 1. 0.]
2622,34405,[0. 0. 1. 0.]
2623,34437,[0. 0. 1. 0.]
2624,34530,[0. 0. 1. 0.]
2625,34534,[0. 0. 1. 0.]
2626,34542,[0. 0. 1. 0.]
2627,34800,[0. 1. 0. 0.]
2628,35347,[1. 0. 0. 0.]
2629,35957,[0. 0. 1. 0.]
2630,36397,[0. 0. 1. 0.]
2631,36519,[0. 0. 1. 0.]
2632,36525,[0. 0. 1. 0.]
2633,36529,[0. 0. 1. 0.]
2634,36535,[0. 0. 1. 0.]
2635,37211,[1. 0. 0. 0.]
2636,37380,[0. 0. 1. 0.]
2637,37382,[0. 0. 1. 0.]
2638,37384,[0. 0. 1. 0.]
2639,37545,[1. 0. 0. 0.]
2640,37727,[0. 0. 1. 0.]
2641,37729,[0. 0. 1. 0.]
2642,37741,[0. 0. 1. 0.]
2643,37830,[0. 0. 1. 0.]
2644,37853,[0. 0. 1. 0.]
2645,38061,[0. 0. 1. 0.]
2646,38798,[0. 0. 1. 0.]
2647,38992,[0. 0. 1. 0.]
2648,39183,[0. 0. 1. 0.]
2649,39231,[0. 0. 1. 0.]
2650,39234,[0. 0. 1. 0.]
2651,39292,[0. 0. 1. 0.]
2652,39427,[0. 0. 1. 0.]
2653,39446,[0. 0. 1. 0.]
2654,39449,[0. 0. 1. 0.]
2655,39869,[0. 0. 1. 0.]
2656,40148,[0. 0. 1. 0.]
2657,40278,[0. 0. 1. 0.]
2658,40339,[0. 0. 1. 0.]
2659,40412,[0. 0. 1. 0.]
2660,40581,[0. 0. 1. 0.]
2661,40583,[0. 0. 1. 0.]
2662,40614,[0. 0. 1. 0.]
2663,72424,[0. 0. 1. 0.]
2664,40617,[0. 0. 1. 0.]
2665,136602,[0. 0. 1. 0.]
2666,40629,[0. 0. 1. 0.]
2667,40723,[0. 0. 1. 0.]
2668,40815,[0. 0. 1. 0.]
2669,40819,[0. 0. 1. 0.]
2670,40826,[0. 0. 0. 1.]
2671,40870,[0. 0. 1. 0.]
2672,40946,[0. 0. 1. 0.]
2673,40955,[0. 0. 1. 0.]
2674,41285,[0. 0. 1. 0.]
2675,41571,[0. 0. 1. 0.]
2676,41997,[0. 0. 1. 0.]
2677,42007,[0. 0. 1. 0.]
2678,42009,[0. 0. 1. 0.]
2679,42011,[0. 0. 1. 0.]
2680,42015,[0. 0. 1. 0.]
2681,42018,[0. 0. 1. 0.]
2682,42191,[0. 1. 0. 0.]
2683,42723,[0. 0. 1. 0.]
2684,42725,[0. 0. 1. 0.]
2685,42728,[0. 0. 1. 0.]
2686,42730,[0. 0. 1. 0.]
2687,42732,[0. 0. 1. 0.]
2688,91666,[0. 0. 1. 0.]
2689,42734,[0. 0. 1. 0.]
2690,42738,[0. 0. 1. 0.]
2691,42761,[0. 1. 0. 0.]
2692,43419,[0. 0. 1. 0.]
2693,43549,[0. 0. 1. 0.]
2694,43556,[0. 0. 1. 0.]
2695,43558,[0. 0. 1. 0.]
2696,43560,[0. 0. 1. 0.]
2697,43679,[0. 0. 1. 0.]
2698,43684,[0. 0. 0. 1.]
2699,43744,[0. 0. 1. 0.]
2700,43869,[0. 0. 1. 0.]
2701,43871,[0. 0. 1. 0.]
2702,43917,[0. 0. 1. 0.]
2703,43919,[0. 0. 1. 0.]
2704,43928,[0. 0. 1. 0.]
2705,43930,[0. 0. 1. 0.]
2706,43932,[0. 0. 1. 0.]
2707,43936,[0. 0. 1. 0.]
2708,44004,[0. 0. 1. 0.]
2709,44191,[0. 0. 1. 0.]
2710,44193,[0. 0. 1. 0.]
2711,44195,[0. 0. 1. 0.]
2712,44199,[0. 0. 1. 0.]
2713,44225,[0. 0. 1. 0.]
2714,44238,[0. 1. 0. 0.]
2715,44241,[0. 1. 0. 0.]
2716,44243,[0. 1. 0. 0.]
2717,44613,[0. 0. 1. 0.]
2718,44657,[1. 0. 0. 0.]
2719,44665,[0. 0. 1. 0.]
2720,44694,[0. 0. 1. 0.]
2721,44731,[0. 0. 1. 0.]
2722,44759,[0. 0. 1. 0.]
2723,44761,[0. 0. 1. 0.]
2724,44828,[0. 0. 1. 0.]
2725,44849,[0. 0. 1. 0.]
2726,44864,[0. 0. 1. 0.]
2727,44929,[0. 0. 1. 0.]
2728,44943,[0. 0. 0. 1.]
2729,44972,[0. 0. 1. 0.]
2730,44974,[0. 0. 1. 0.]
2731,45081,[0. 0. 1. 0.]
2732,45106,[0. 0. 1. 0.]
2733,45186,[0. 0. 1. 0.]
2734,45208,[0. 0. 1. 0.]
2735,45210,[0. 0. 1. 0.]
2736,45221,[0. 0. 1. 0.]
2737,45431,[0. 0. 1. 0.]
2738,45442,[0. 0. 1. 0.]
2739,45499,[0. 0. 1. 0.]
2740,45517,[0. 0. 1. 0.]
2741,45666,[0. 0. 1. 0.]
2742,45672,[0. 0. 1. 0.]
2743,45722,[0. 0. 1. 0.]
2744,45726,[0. 0. 1. 0.]
2745,45728,[0. 0. 1. 0.]
2746,45730,[0. 0. 1. 0.]
2747,45732,[0. 0. 1. 0.]
2748,45880,[0. 0. 1. 0.]
2749,46062,[0. 0. 1. 0.]
2750,46337,[0. 0. 1. 0.]
2751,46530,[0. 0. 1. 0.]
2752,46578,[0. 0. 1. 0.]
2753,46723,[0. 0. 1. 0.]
2754,46772,[0. 0. 1. 0.]
2755,46865,[0. 0. 1. 0.]
2756,46948,[0. 0. 1. 0.]
2757,46965,[0. 0. 1. 0.]
2758,46967,[0. 0. 1. 0.]
2759,46970,[0. 0. 1. 0.]
2760,46972,[0. 0. 1. 0.]
2761,46974,[0. 0. 1. 0.]
2762,47044,[0. 0. 1. 0.]
2763,47122,[0. 0. 1. 0.]
2764,47200,[0. 0. 1. 0.]
2765,47254,[0. 0. 1. 0.]
2766,47382,[0. 0. 1. 0.]
2767,47384,[0. 0. 1. 0.]
2768,156553,[0. 0. 1. 0.]
2769,47404,[0. 0. 1. 0.]
2770,47423,[0. 0. 1. 0.]
2771,47465,[0. 0. 1. 0.]
2772,47516,[0. 0. 1. 0.]
2773,47518,[0. 0. 1. 0.]
2774,47538,[1. 0. 0. 0.]
2775,47566,[1. 0. 0. 0.]
2776,47629,[0. 0. 1. 0.]
2777,47640,[0. 0. 1. 0.]
2778,47725,[0. 0. 1. 0.]
2779,47937,[0. 0. 1. 0.]
2780,47997,[0. 0. 1. 0.]
2781,47999,[0. 0. 1. 0.]
2782,48161,[0. 0. 1. 0.]
2783,48304,[0. 0. 1. 0.]
2784,48319,[0. 0. 1. 0.]
2785,48322,[0. 0. 1. 0.]
2786,48385,[0. 0. 1. 0.]
2787,48414,[0. 0. 1. 0.]
2788,48678,[0. 0. 1. 0.]
2789,138702,[0. 0. 1. 0.]
2790,48696,[0. 0. 1. 0.]
2791,48698,[0. 0. 0. 1.]
2792,112727,[0. 0. 0. 1.]
2793,48744,[0. 0. 1. 0.]
2794,48774,[0. 0. 1. 0.]
2795,48783,[0. 0. 1. 0.]
2796,48877,[0. 0. 1. 0.]
2797,48982,[0. 0. 1. 0.]
2798,48997,[0. 0. 1. 0.]
2799,49274,[0. 0. 1. 0.]
2800,49314,[0. 0. 1. 0.]
2801,49396,[0. 0. 1. 0.]
2802,49530,[0. 0. 1. 0.]
2803,49649,[0. 0. 1. 0.]
2804,49651,[0. 0. 1. 0.]
2805,49666,[0. 0. 1. 0.]
2806,49735,[0. 0. 1. 0.]
2807,49793,[0. 0. 1. 0.]
2808,49824,[0. 0. 1. 0.]
2809,49910,[0. 0. 1. 0.]
2810,49932,[0. 0. 1. 0.]
2811,49961,[0. 0. 1. 0.]
2812,50003,[0. 0. 1. 0.]
2813,50068,[0. 0. 1. 0.]
2814,50158,[0. 0. 1. 0.]
2815,50160,[0. 0. 1. 0.]
2816,50274,[0. 0. 0. 1.]
2817,50354,[1. 0. 0. 0.]
2818,50442,[0. 0. 1. 0.]
2819,50601,[0. 0. 1. 0.]
2820,50740,[1. 0. 0. 0.]
2821,50794,[0. 0. 1. 0.]
2822,50796,[0. 0. 1. 0.]
2823,50798,[0. 0. 1. 0.]
2824,50802,[0. 0. 1. 0.]
2825,50804,[0. 0. 1. 0.]
2826,50806,[0. 0. 1. 0.]
2827,50872,[0. 0. 1. 0.]
2828,51037,[0. 0. 0. 1.]
2829,84601,[0. 0. 0. 1.]
2830,51077,[0. 0. 1. 0.]
2831,51080,[0. 0. 1. 0.]
2832,51084,[0. 0. 1. 0.]
2833,51091,[0. 0. 1. 0.]
2834,51255,[0. 0. 1. 0.]
2835,51357,[0. 1. 0. 0.]
2836,51412,[0. 0. 1. 0.]
2837,51498,[0. 0. 1. 0.]
2838,51540,[0. 0. 1. 0.]
2839,51562,[0. 1. 0. 0.]
2840,51573,[1. 0. 0. 0.]
2841,51575,[0. 0. 1. 0.]
2842,51662,[0. 0. 1. 0.]
2843,51834,[0. 0. 1. 0.]
2844,51925,[0. 0. 1. 0.]
2845,51927,[0. 0. 1. 0.]
2846,51931,[0. 0. 1. 0.]
2847,51933,[0. 0. 0. 1.]
2848,114028,[0. 0. 0. 1.]
2849,51935,[0. 0. 1. 0.]
2850,52245,[0. 0. 1. 0.]
2851,52279,[0. 0. 1. 0.]
2852,52281,[0. 0. 1. 0.]
2853,52287,[0. 0. 1. 0.]
2854,52299,[0. 0. 1. 0.]
2855,52435,[1. 0. 0. 0.]
2856,52458,[0. 0. 1. 0.]
2857,52604,[0. 0. 1. 0.]
2858,52644,[0. 0. 1. 0.]
2859,52668,[0. 0. 1. 0.]
2860,52694,[0. 0. 1. 0.]
2861,52722,[0. 0. 1. 0.]
